,att_id,att_name,att_cat,att_price,score
582,1306,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,tours_&_sightseeing,149.89,1.020902514861996
1050,2240,quebec_city_walking_tour,family_friendly,30.99,1.0106004076267043
1416,3406,wild_current_canoe_adventure_at_pyramid_lake,recommended_experiences,120.0,1.0027472818614325
1073,2266,ultimate_day_tour_to_victoria,family_friendly,363.56,0.9768062188827062
878,1942,vancouver_biking_and_hiking_tour_including_lunch,walking_&_biking_tours,135.5,0.961635407745249
147,301,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,cultural_&_theme_tours,149.89,0.9552540115850188
851,1910,quebec_city_walking_tour,walking_&_biking_tours,30.99,0.9435591741469442
543,1202,call_of_the_wild_atv_tour,outdoor_activities,156.45,0.8903837987154792
612,1343,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,tours_&_sightseeing,144.59,0.8852195785307903
446,986,jasper_to_banff_one-way_tour,outdoor_activities,257.25,0.8777468202578751
1057,2248,niagara_on_the_lake_wine_tour_with_cheese_pairing,family_friendly,83.62,0.8663182400644502
605,1335,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",tours_&_sightseeing,72.45,0.849851253549193
56,82,ultimate_day_tour_to_victoria,"cruises,_sailing_&_water_tours",363.56,0.8476714552276104
429,966,niagara_falls_helicopter_tour,outdoor_activities,145.0,0.8395081836608784
89,150,victoria_whale_watching_tour_on_a_covered_vessel,"cruises,_sailing_&_water_tours",122.0,0.8343176303421033
616,1348,toronto's_original_brunch_food_tour,tours_&_sightseeing,99.0,0.8067146540121571
1058,2249,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,family_friendly,136.25,0.7393603488271496
1328,3312,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,recommended_experiences,169.0,0.7190545765428772
47,72,half-day_whale_watching_adventure_from_vancouver,"cruises,_sailing_&_water_tours",181.13,0.7187473566452045
1018,2188,english_bay_jet_ski_tour_from_vancouver,water_sports,155.68,0.7177408457423529
595,1324,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,tours_&_sightseeing,136.26,0.7123015906016522
1140,2462,skagway_shore_excursion:_full-day_tour_of_the_yukon,shore_excursions,157.45,0.6614727900076492
441,980,ultimate_day_tour_to_victoria,outdoor_activities,363.56,0.6515042358041166
852,1912,victoria_guided_food_and_history_tour,walking_&_biking_tours,63.0,0.631368165939511
961,2086,whale-watching_tour_from_vancouver,water_sports,138.5,0.606740833761309
61,88,quebec_city_historic_discoverers_cruise,"cruises,_sailing_&_water_tours",44.83,0.6052749559638422
1343,3327,whale-watching_cruise_with_expert_naturalists,recommended_experiences,94.5,0.6017346123811376
974,2124,three_sisters_sea_kayaking_day_tour,water_sports,136.85,0.5874386464761008
197,406,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,day_trips_&_excursions,210.0,0.5735347516785702
590,1316,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,tours_&_sightseeing,204.42,0.573370901066478
1332,3316,niagara-on-the-lake_wine_tour_and_tastings_with_transport,recommended_experiences,40.0,0.5612430298678743
1413,3403,whistler_wilderness_snowmobile_run,recommended_experiences,208.96,0.5561753645081684
1113,2421,interactive_pirate_cruise_from_granville_island,family_friendly,34.5,0.5384473134605593
1333,3317,niagara_on_the_lake_wine_tour_with_cheese_pairing,recommended_experiences,83.62,0.5265301073346456
46,70,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,"cruises,_sailing_&_water_tours",149.89,0.5264247747983005
603,1333,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,tours_&_sightseeing,157.07,0.5196396039154147
1532,3540,little_italy_walking_food_tour_in_vancouver,recommended_experiences,73.0,0.5042552018014803
1124,2440,kingston_discovery_sightseeing_cruise,family_friendly,39.55,0.4911910413909218
1320,3304,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,recommended_experiences,204.41,0.4701625708711716
910,2016,downtown_toronto_bike_tour,walking_&_biking_tours,84.75,0.46325451202921664
126,214,quebec_city_walking_tour,cultural_&_theme_tours,30.99,0.44817147800538026
13,14,niagara_falls_helicopter_tour,"air,_helicopter_&_balloon_tours",145.0,0.4434666247153068
447,988,3_hour_banff_horseback_riding_adventures,outdoor_activities,170.1,0.44045294381432687
607,1338,niagara_falls_one_day_sightseeing_tour_from_toronto,tours_&_sightseeing,99.0,0.4401632793393783
162,325,niagara_falls_canada_tour_from_niagara_usa,cultural_&_theme_tours,156.71,0.42975291366395446
202,413,niagara_on_the_lake_wine_tour_with_cheese_pairing,day_trips_&_excursions,83.62,0.42453310130730576
399,861,butchart_gardens_tour_from_victoria,sightseeing_tickets_&_passes,73.5,0.422669300594758
1185,2602,niagara_on_the_lake_wine_tour_with_cheese_pairing,luxury_&_special_occasions,83.62,0.40327933619592893
465,1014,talking_trees_-_indigenous_walking_tour,outdoor_activities,40.0,0.4005202089244493
767,1679,call_of_the_wild_atv_tour,tours_&_sightseeing,156.45,0.3994142172928275
1514,3517,maligne_lake_cruise,recommended_experiences,82.95,0.39779326659463055
204,415,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,day_trips_&_excursions,157.07,0.3973309737962278
1552,3570,squamish_cheakamus_white-water_rafting_from_whistler,recommended_experiences,120.74,0.39714664185762416
577,1301,niagara_falls_day_tour_from_toronto,tours_&_sightseeing,94.92,0.3894836998385306
296,606,3-hour_old_chinatown_food_tour_in_toronto,"food,_wine_&_nightlife",100.0,0.38836600459175935
1316,3300,butchart_gardens_tour_from_victoria,recommended_experiences,73.5,0.3872746424790744
48,74,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,"cruises,_sailing_&_water_tours",136.26,0.38568002491496367
196,405,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,day_trips_&_excursions,169.0,0.3833948940570362
1321,3305,whistler_small-group_day_trip_from_vancouver,recommended_experiences,145.0,0.38329248742447863
589,1315,toronto_city_hop-on_hop-off_tour,tours_&_sightseeing,43.0,0.3828770090866736
1387,3374,niagara_falls_open-top_jet-boat_ride,recommended_experiences,79.04,0.3733268591247334
284,591,small-group_gourmet_food_tour_in_vancouver,"food,_wine_&_nightlife",131.87,0.37317763803157805
1218,2702,lift_your_spirits!_distillery_and_cocktail_experience,luxury_&_special_occasions,105.0,0.37244908798852566
803,1739,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,tours_&_sightseeing,395.0,0.3707696192145815
207,419,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,day_trips_&_excursions,169.0,0.3680397509809754
424,960,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",outdoor_activities,72.45,0.3640224850809313
966,2091,wild_current_canoe_adventure_at_pyramid_lake,water_sports,120.0,0.3574070166177123
1063,2255,medieval_times_dinner_and_tournament_toronto,family_friendly,68.99,0.3572694991397064
1306,3288,vancouver_city_sightseeing_tour,recommended_experiences,80.0,0.3530210868404609
1319,3303,victoria_guided_food_and_history_tour,recommended_experiences,63.0,0.3527665332109607
49,75,whale-watching_cruise_with_expert_naturalists,"cruises,_sailing_&_water_tours",94.5,0.35240957294890285
421,957,callaghan_valley_winter_snowmobile_tour,outdoor_activities,208.95,0.3486439347745716
882,1947,talking_trees_-_indigenous_walking_tour,walking_&_biking_tours,40.0,0.34721024191876565
857,1917,gastronomic_gastown_walking_tour,walking_&_biking_tours,146.35,0.34602232498109786
609,1340,niagara_falls_helicopter_tour,tours_&_sightseeing,145.0,0.3450801839615682
132,222,niagara_on_the_lake_wine_tour_with_cheese_pairing,cultural_&_theme_tours,83.62,0.3413789156705589
1505,3507,niagara_falls_canada_tour_from_niagara_usa,recommended_experiences,156.7,0.3398603716049195
1317,3301,quebec_city_sightseeing_tour,recommended_experiences,42.0,0.3344240423680062
962,2087,niagara_falls_open-top_jet-boat_ride,water_sports,79.04,0.3326333892501424
52,78,victoria_whale_and_wildlife_cruise,"cruises,_sailing_&_water_tours",151.2,0.3293827101423864
1184,2601,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,luxury_&_special_occasions,169.0,0.32754524256392487
1521,3527,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,recommended_experiences,157.49,0.32272627902614437
1448,3440,top_of_gowlland_tod_hike_in_victoria,recommended_experiences,86.0,0.32121358676807965
580,1304,quebec_city_walking_tour,tours_&_sightseeing,30.99,0.3201661132122051
467,1042,3_hour_whale_watching_tour,outdoor_activities,129.0,0.3174303931710243
1344,3328,northern_lights_tour_from_yellowknife,recommended_experiences,100.0,0.31646484492119575
96,162,ottawa_river_historic_sightseeing_cruise,"cruises,_sailing_&_water_tours",28.0,0.3145396002291135
1007,2176,squamish_elaho_white-water_rafting_from_vancouver,water_sports,215.24,0.31103144158806983
31,41,vancouver_to_victoria_seaplane_flight,"air,_helicopter_&_balloon_tours",218.0,0.3098786354958503
960,2085,victoria_whale_and_wildlife_cruise,water_sports,151.2,0.3076052082530723
1,1,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,featured_tours_and_tickets,210.0,0.30757302331141134
463,1012,summer_tour:_banff_and_its_wildlife,outdoor_activities,74.55,0.30317538991901055
587,1312,butchart_gardens_tour_from_victoria,tours_&_sightseeing,73.5,0.2984383516872761
453,998,whistler_wilderness_snowmobile_run,outdoor_activities,208.96,0.29452349241978953
1311,3294,vancouver_city_hop-on_hop-off_tour,recommended_experiences,31.2,0.29132840548399336
138,233,quebec_city_historic_discoverers_cruise,cultural_&_theme_tours,44.83,0.289435345733572
1198,2646,3_hour_whale_watching_tour,luxury_&_special_occasions,129.0,0.2870244010127881
630,1367,stanley_park_horse-drawn_tours,tours_&_sightseeing,42.0,0.2866294040014946
265,568,victoria_guided_food_and_history_tour,"food,_wine_&_nightlife",63.0,0.28168170069707027
483,1097,whistler_sasquatch_zipline,outdoor_activities,135.45,0.27974182648605117
269,574,gastronomic_gastown_walking_tour,"food,_wine_&_nightlife",146.35,0.2748409376422246
1534,3542,interactive_pirate_cruise_from_granville_island,recommended_experiences,34.5,0.2747268273945176
1188,2605,niagara_falls_one_day_sightseeing_tour_from_toronto,luxury_&_special_occasions,99.0,0.26917931381368465
1072,2265,whale-watching_tour_from_vancouver,family_friendly,138.5,0.2687345764380061
91,153,maligne_lake_cruise,"cruises,_sailing_&_water_tours",82.95,0.2647787545174965
638,1390,vancouver_biking_and_hiking_tour_including_lunch,tours_&_sightseeing,135.5,0.25799650953839803
419,955,northern_lights_tour_from_yellowknife,outdoor_activities,100.0,0.2564721136651839
598,1327,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,tours_&_sightseeing,26.25,0.25621170822810896
130,220,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,cultural_&_theme_tours,169.0,0.2535140249361638
166,335,ottawa_river_historic_sightseeing_cruise,cultural_&_theme_tours,28.0,0.2529200664673299
286,594,fine_dining_dinner_tour_in_whistler,"food,_wine_&_nightlife",131.24,0.24667033597753077
1349,3333,evening_wildlife_safari,recommended_experiences,58.8,0.24583937930192076
1308,3290,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,recommended_experiences,149.89,0.23968327773331713
134,224,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,cultural_&_theme_tours,157.07,0.2381091414957179
1302,3284,walking_tour_of_old_montreal,recommended_experiences,29.5,0.23588545461732496
51,77,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island","cruises,_sailing_&_water_tours",72.45,0.2334979171268399
1382,3369,fine_dining_dinner_tour_in_whistler,recommended_experiences,131.24,0.23035842236300352
1173,2578,overnight_camping_and_river-rafting_trip_in_squamish,multi-day_&_extended_tours,425.24,0.2271311504855464
1348,3332,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,recommended_experiences,157.07,0.225840826915321
1324,3308,half-day_whale_watching_adventure_from_vancouver,recommended_experiences,181.13,0.22424035754363555
1334,3318,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,recommended_experiences,136.25,0.22338014183015198
268,573,niagara-on-the-lake_wine_tour_and_tastings_with_transport,"food,_wine_&_nightlife",40.0,0.22030794285342487
585,1309,vancouver_city_hop-on_hop-off_tour,tours_&_sightseeing,31.2,0.2142630256287409
491,1108,whistler_wilderness_adventure_snowmobile_tour,outdoor_activities,159.0,0.21146000980045082
1568,3592,call_of_the_wild_atv_tour,recommended_experiences,156.45,0.2085984758964136
347,716,pub_crawl_montreal,"food,_wine_&_nightlife",29.0,0.2074017812473837
983,2134,squamish_elaho_white-water_rafting,water_sports,173.24,0.2045782840925821
1315,3299,johnston_canyon_icewalk,recommended_experiences,79.8,0.2024248189050858
839,1832,private_arrival_transfer:_calgary_international_airport_to_banff,transfers_&_ground_transport,528.26,0.1989078825526801
682,1542,pedicab_tour_from_victoria_cruise_ship_terminal,tours_&_sightseeing,90.0,0.19877036507467422
323,678,victoria_craft_brewery_tour_and_tastings,"food,_wine_&_nightlife",79.0,0.1969738601492357
1186,2603,northern_lights_tour_from_yellowknife,luxury_&_special_occasions,100.0,0.19428495456865266
264,566,niagara_falls_day_tour_from_toronto,"food,_wine_&_nightlife",94.92,0.19262889302500738
858,1918,private_tour:_quebec_city_walking_tour,walking_&_biking_tours,25.72,0.18550139139900051
282,587,small-group_granville_island_market_tour,"food,_wine_&_nightlife",79.9,0.18327770452060754
275,580,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,"food,_wine_&_nightlife",157.07,0.18278907858811858
604,1334,evening_wildlife_safari,tours_&_sightseeing,58.8,0.18018502421736893
518,1147,nordic_backcountry_skiing_tour_in_jacques-cartier_national_park,outdoor_activities,89.9,0.177847227091269
277,582,vancouver_brewery_tour,"food,_wine_&_nightlife",83.99,0.17701334451187162
1339,3323,gastronomic_gastown_walking_tour,recommended_experiences,146.35,0.17639012700516413
875,1936,montmorency_falls_bike_tour_in_quebec,walking_&_biking_tours,77.0,0.17626138723852033
624,1357,full-day_niagara_falls_tour_from_toronto,tours_&_sightseeing,113.0,0.17550357815759432
968,2093,victoria_whale_watch_tour,water_sports,114.45,0.17467554738577168
445,985,crystal_hut_fondue_by_snowmobile,outdoor_activities,282.45,0.17347592683295443
245,510,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,day_trips_&_excursions,86.23,0.17248404544903967
1492,3494,beyond_the_bagel:_montreal_jewish_food_walking_tour,recommended_experiences,85.0,0.16737834334009796
67,111,3_hour_whale_watching_tour,"cruises,_sailing_&_water_tours",129.0,0.1670330866931896
873,1934,2-hour_ottawa_express_city_bike_tour,walking_&_biking_tours,63.0,0.1666527192008329
1374,3361,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,recommended_experiences,144.59,0.16442318051486524
628,1364,2-hour_ottawa_express_city_bike_tour,tours_&_sightseeing,63.0,0.1594696254028662
1341,3325,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,recommended_experiences,26.25,0.15923847900366483
461,1010,vancouver_biking_and_hiking_tour_including_lunch,outdoor_activities,135.5,0.15623650171783435
544,1203,whistler_blackcomb_salmon_bake_dinner_and_atv_tour,outdoor_activities,183.75,0.1529448599570553
637,1389,victoria_city_sightseeing_tour_with_craigdarroch_castle,tours_&_sightseeing,47.25,0.14615383726659473
1474,3474,60-minute_deluxe_horse-drawn_carriage_tour,recommended_experiences,215.0,0.14584661736892202
1092,2390,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,family_friendly,149.89,0.14548087939550214
601,1330,northern_lights_tour_from_yellowknife,tours_&_sightseeing,100.0,0.14456214560627137
1327,3311,st._lawrence_market_and_old_toronto_food_tour,recommended_experiences,89.0,0.14381018833292006
850,1909,walking_tour_of_old_montreal,walking_&_biking_tours,29.5,0.14235016234302786
552,1220,whistler_sky_walk,outdoor_activities,124.95,0.14050976886077896
918,2027,electric_bike_tour_of_quebec_city,walking_&_biking_tours,85.0,0.13604776558505627
356,729,little_italy_walking_food_tour_in_vancouver,"food,_wine_&_nightlife",73.0,0.13582832280100432
649,1503,rockies_classic_4-day_summer_tour,tours_&_sightseeing,687.0,0.13544502940486028
1572,3596,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,recommended_experiences,30.99,0.13485399683981372
1087,2341,3_hour_whale_watching_tour,family_friendly,129.0,0.13265956899929437
1425,3415,a_wok_around_chinatown:_culinary_and_cultural_walking_tour,recommended_experiences,108.0,0.13153894784873582
1120,2432,boldt_castle_and_thousand_islands_helicopter_tour,family_friendly,172.84,0.13101228516701116
1199,2671,4-day_yukon_aurora_viewing_tour,luxury_&_special_occasions,702.45,0.13081039780568338
1394,3381,zipline_adventure_in_whistler,recommended_experiences,103.95,0.1173746476141302
688,1550,ottawa_spring_tulip_festival_bike_tour,tours_&_sightseeing,68.0,0.11628913730901996
1530,3537,mountain_explorer_atv_tour,recommended_experiences,103.95,0.11609602765905426
339,700,beyond_the_bagel:_montreal_jewish_food_walking_tour,"food,_wine_&_nightlife",85.0,0.11330178954212627
422,958,evening_wildlife_safari,outdoor_activities,58.8,0.11326667869667796
1566,3589,english_bay_jet_ski_tour_from_vancouver,recommended_experiences,155.68,0.11319645700578135
1378,3365,small-group_gourmet_food_tour_in_vancouver,recommended_experiences,131.87,0.11303845820126394
129,218,victoria_guided_food_and_history_tour,cultural_&_theme_tours,63.0,0.11118636110386561
578,1302,montreal_city_guided_sightseeing_tour,tours_&_sightseeing,55.0,0.11075917915091117
1305,3287,montreal_city_guided_sightseeing_tour,recommended_experiences,55.0,0.11074747553576174
267,571,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,"food,_wine_&_nightlife",169.0,0.11035540442825562
434,973,lake_louise_winterland_from_banff,outdoor_activities,99.0,0.10987848211091607
35,48,boldt_castle_and_thousand_islands_helicopter_tour,"air,_helicopter_&_balloon_tours",172.84,0.10834823443012724
919,2028,old_montreal_ghost_walking_tour,walking_&_biking_tours,25.0,0.1077279428272071
593,1321,ultimate_toronto_tour,tours_&_sightseeing,175.0,0.10762261029086218
127,215,niagara_falls_small-group_day_tour_from_toronto,cultural_&_theme_tours,100.57,0.10538721979731978
1516,3521,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,recommended_experiences,86.23,0.10452407818004884
1088,2386,rockies_classic_4-day_summer_tour,family_friendly,687.0,0.10418759924450254
485,1101,sea_to_sky_exotic_driving_experience,outdoor_activities,404.25,0.10410567393845649
713,1589,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,tours_&_sightseeing,86.23,0.10313719978484061
398,859,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",sightseeing_tickets_&_passes,158.0,0.10232379853195477
165,333,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,cultural_&_theme_tours,157.49,0.09634910299816739
1596,3639,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,recommended_experiences,199.0,0.09622914094288566
412,947,butchart_gardens_tour_from_victoria,outdoor_activities,73.5,0.0951816673870111
428,965,bird_kingdom_all_day_admission_ticket,outdoor_activities,20.28,0.09424830407884353
380,813,all_star_wineries_of_kelowna_tour,"food,_wine_&_nightlife",166.95,0.09320375642675631
1068,2261,toronto's_original_brunch_food_tour,family_friendly,99.0,0.0929755359313423
198,407,quebec_city_and_montmorency_falls_day_trip_from_montreal,day_trips_&_excursions,115.0,0.09223528227314044
588,1314,quebec_city_sightseeing_tour,tours_&_sightseeing,42.0,0.09171447139899051
641,1393,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,tours_&_sightseeing,77.98,0.0916793605535422
1054,2245,victoria_guided_food_and_history_tour,family_friendly,63.0,0.09079281170597238
297,607,kelowna_or_west_kelowna_afternoon_sightseeing_wine_tour,"food,_wine_&_nightlife",98.95,0.09052070265374798
331,690,tour_and_taste_okanagan's_wine_country,"food,_wine_&_nightlife",135.45,0.08922745317973524
714,1590,downtown_toronto_bike_tour,tours_&_sightseeing,84.75,0.08795468503223401
647,1450,3_hour_whale_watching_tour,tours_&_sightseeing,129.0,0.08779083442014189
631,1368,montmorency_falls_bike_tour_in_quebec,tours_&_sightseeing,77.0,0.08647710361961765
503,1126,small-group_capilano_suspension_bridge_and_vancouver_city_tour,outdoor_activities,200.0,0.08567540598188124
820,1773,hop-on_and_hop-off_banff_bus,transfers_&_ground_transport,60.0,0.08260905881272886
1065,2257,niagara_falls_one_day_sightseeing_tour_from_toronto,family_friendly,99.0,0.08181613888635453
345,713,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,"food,_wine_&_nightlife",86.23,0.07952223031706496
655,1510,full-day_niagara_winery_tour_from_toronto,tours_&_sightseeing,99.0,0.07935252789739813
965,2090,riverside_rafting_on_clearwater_river_in_wells_gray_park,water_sports,104.0,0.07683039883269455
819,1772,vancouver_aquabus_ferry_ticket,transfers_&_ground_transport,16.0,0.07566296322153825
656,1511,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,tours_&_sightseeing,149.89,0.07565125960638881
69,123,granite_falls_zodiac_tour,"cruises,_sailing_&_water_tours",103.95,0.07462426737702575
1423,3413,victoria_whale_watch_tour,recommended_experiences,114.45,0.07336905465224867
313,666,flavors_of_old_montreal_walking_tour,"food,_wine_&_nightlife",68.0,0.07285994739324819
413,948,whistler_small-group_day_trip_from_vancouver,outdoor_activities,145.0,0.07216358229185671
1259,2922,120_minute_private_vacation_photography_session_with_local_photographer_in_santorini,private_&_custom_tours,886.09,0.07158132743817225
749,1650,boldt_castle_and_thousand_islands_helicopter_tour,tours_&_sightseeing,172.84,0.07123607079126386
746,1647,niagara_falls_american_side_highlights_tour,tours_&_sightseeing,149.89,0.07005693156495812
1025,2198,okanagan_flyboard_experience,water_sports,124.0,0.06906212427725601
247,512,seaplane_flight_to_vancouver_with_bus_tour_from_victoria,day_trips_&_excursions,439.0,0.06832187061905416
200,411,whistler_small-group_day_trip_from_vancouver,day_trips_&_excursions,145.0,0.0678390964941399
342,705,calgary_food_walking_tour_-_calgary_farmers_market,"food,_wine_&_nightlife",69.29,0.06763720913281211
1064,2256,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,family_friendly,157.07,0.06744995129042113
608,1339,bird_kingdom_all_day_admission_ticket,tours_&_sightseeing,20.28,0.0674236181563349
1077,2274,montmorency_falls_bike_tour_in_quebec,family_friendly,77.0,0.06591677770584493
1166,2543,4-day_yukon_aurora_viewing_tour,multi-day_&_extended_tours,702.45,0.06562418732710902
418,954,whale-watching_cruise_with_expert_naturalists,outdoor_activities,94.5,0.0649453776484417
1128,2444,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,family_friendly,30.99,0.06297917030333636
1287,3157,60_minute_private_vacation_photography_session_with_local_photographer_in_prague,private_&_custom_tours,477.13,0.06284457872911783
450,995,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,outdoor_activities,232.05,0.06174736480885816
219,435,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,day_trips_&_excursions,232.05,0.06076133523251813
411,946,johnston_canyon_icewalk,outdoor_activities,79.8,0.06046581894999485
1313,3296,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",recommended_experiences,158.0,0.05923986526309137
54,80,vancouver_harbor_and_indian_arm_lunch_cruise,"cruises,_sailing_&_water_tours",85.33,0.059201828513855706
1187,2604,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,luxury_&_special_occasions,157.07,0.0581426513428317
382,817,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,"food,_wine_&_nightlife",395.0,0.057636469987618566
640,1392,summer_tour:_banff_and_its_wildlife,tours_&_sightseeing,74.55,0.05758965552702082
1089,2387,4-day_yukon_aurora_viewing_tour,family_friendly,702.45,0.05746676756795173
1367,3351,gastown_walking_food_tour,recommended_experiences,93.45,0.05732047237858377
1370,3357,small-group_granville_island_market_tour,recommended_experiences,79.9,0.057147844055129585
131,221,small_group_excursion_of_quebec_city_montmorency_falls,cultural_&_theme_tours,35.0,0.05712151092104335
293,603,crystal_hut_fondue_by_snowmobile,"food,_wine_&_nightlife",282.45,0.05648366389539906
158,320,animated_crime_walking_tour_in_old_quebec,cultural_&_theme_tours,20.0,0.05645440485752547
400,878,bird_kingdom_all_day_admission_ticket,sightseeing_tickets_&_passes,20.28,0.0563373687060311
232,486,niagara_falls_small-group_tour_from_toronto,day_trips_&_excursions,254.25,0.0558575204849042
