,att_id,att_name,att_cat,att_price,score
199,413,niagara_on_the_lake_wine_tour_with_cheese_pairing,day_trips_&_excursions,83.62,0.424465981064972
394,861,butchart_gardens_tour_from_victoria,sightseeing_tickets_&_passes,73.5,0.42259657367862435
1169,2602,niagara_on_the_lake_wine_tour_with_cheese_pairing,luxury_&_special_occasions,83.62,0.4032120770558704
459,1014,talking_trees_-_indigenous_walking_tour,outdoor_activities,40.0,0.4004416094582628
757,1679,call_of_the_wild_atv_tour,tours_&_sightseeing,156.45,0.39935624147651794
1493,3517,maligne_lake_cruise,recommended_experiences,82.95,0.39772965226398377
201,415,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,day_trips_&_excursions,157.07,0.39726449455752166
1531,3570,squamish_cheakamus_white-water_rafting_from_whistler,recommended_experiences,120.74,0.39707726126687026
291,606,3-hour_old_chinatown_food_tour_in_toronto,"food,_wine_&_nightlife",100.0,0.3883007007675854
1300,3300,butchart_gardens_tour_from_victoria,recommended_experiences,73.5,0.38720655622534117
192,405,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,day_trips_&_excursions,169.0,0.38332439096449084
1305,3305,whistler_small-group_day_trip_from_vancouver,recommended_experiences,145.0,0.38322199775866583
583,1315,toronto_city_hop-on_hop-off_tour,tours_&_sightseeing,43.0,0.3828153504555323
1369,3374,niagara_falls_open-top_jet-boat_ride,recommended_experiences,79.04,0.37326645263231034
280,591,small-group_gourmet_food_tour_in_vancouver,"food,_wine_&_nightlife",131.87,0.3731084745433232
1201,2702,lift_your_spirits!_distillery_and_cocktail_experience,luxury_&_special_occasions,105.0,0.3723858710622154
793,1739,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,tours_&_sightseeing,395.0,0.3707124735270184
204,419,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,day_trips_&_excursions,169.0,0.3679800376915744
419,960,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",outdoor_activities,72.45,0.36395744746273545
955,2091,wild_current_canoe_adventure_at_pyramid_lake,water_sports,120.0,0.35733699532610824
1049,2255,medieval_times_dinner_and_tournament_toronto,family_friendly,68.99,0.35722290003961754
1288,3288,vancouver_city_sightseeing_tour,recommended_experiences,80.0,0.3529633426772979
1303,3303,victoria_guided_food_and_history_tour,recommended_experiences,63.0,0.35270004586231934
47,75,whale-watching_cruise_with_expert_naturalists,"cruises,_sailing_&_water_tours",94.5,0.3523519089625144
416,957,callaghan_valley_winter_snowmobile_tour,outdoor_activities,208.95,0.34858676450832116
872,1947,talking_trees_-_indigenous_walking_tour,walking_&_biking_tours,40.0,0.34714740858643844
848,1917,gastronomic_gastown_walking_tour,walking_&_biking_tours,146.35,0.34596842395936783
601,1340,niagara_falls_helicopter_tour,tours_&_sightseeing,145.0,0.3450264064657779
129,222,niagara_on_the_lake_wine_tour_with_cheese_pairing,cultural_&_theme_tours,83.62,0.34132562345524614
1301,3301,quebec_city_sightseeing_tour,recommended_experiences,42.0,0.3343570344188139
951,2087,niagara_falls_open-top_jet-boat_ride,water_sports,79.04,0.3325695415971262
50,78,victoria_whale_and_wildlife_cruise,"cruises,_sailing_&_water_tours",151.2,0.3293280652527237
1168,2601,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,luxury_&_special_occasions,169.0,0.32748498754787386
1500,3527,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,recommended_experiences,157.49,0.32266958135393287
1429,3440,top_of_gowlland_tod_hike_in_victoria,recommended_experiences,86.0,0.3211570874278894
573,1304,quebec_city_walking_tour,tours_&_sightseeing,30.99,0.32010682568814164
461,1042,3_hour_whale_watching_tour,outdoor_activities,129.0,0.3173743898526976
1326,3328,northern_lights_tour_from_yellowknife,recommended_experiences,100.0,0.3164089681977763
92,162,ottawa_river_historic_sightseeing_cruise,"cruises,_sailing_&_water_tours",28.0,0.3144781248879336
994,2176,squamish_elaho_white-water_rafting_from_vancouver,water_sports,215.24,0.3109733517285525
31,41,vancouver_to_victoria_seaplane_flight,"air,_helicopter_&_balloon_tours",218.0,0.30982069678297974
950,2085,victoria_whale_and_wildlife_cruise,water_sports,151.2,0.30755049313383137
1,1,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,featured_tours_and_tickets,210.0,0.3075124613716678
457,1012,summer_tour:_banff_and_its_wildlife,outdoor_activities,74.55,0.3031154045615261
581,1312,butchart_gardens_tour_from_victoria,tours_&_sightseeing,73.5,0.2983819129322451
447,998,whistler_wilderness_snowmobile_run,outdoor_activities,208.96,0.29446756694956405
1294,3294,vancouver_city_hop-on_hop-off_tour,recommended_experiences,31.2,0.2912816754883236
135,233,quebec_city_historic_discoverers_cruise,cultural_&_theme_tours,44.83,0.2893800873801452
124,216,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,cultural_&_theme_tours,57.5,0.28700163948483903
1181,2646,3_hour_whale_watching_tour,luxury_&_special_occasions,129.0,0.28696360772267543
621,1367,stanley_park_horse-drawn_tours,tours_&_sightseeing,42.0,0.2865745135405405
580,1311,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,tours_&_sightseeing,57.5,0.28569685749061197
262,568,victoria_guided_food_and_history_tour,"food,_wine_&_nightlife",63.0,0.2816333099794431
477,1097,whistler_sasquatch_zipline,outdoor_activities,135.45,0.27969076458893466
266,574,gastronomic_gastown_walking_tour,"food,_wine_&_nightlife",146.35,0.27478759279000087
1513,3542,interactive_pirate_cruise_from_granville_island,recommended_experiences,34.5,0.27467349750351017
87,153,maligne_lake_cruise,"cruises,_sailing_&_water_tours",82.95,0.2647296544578204
629,1390,vancouver_biking_and_hiking_tour_including_lunch,tours_&_sightseeing,135.5,0.2579424476717067
414,955,northern_lights_tour_from_yellowknife,outdoor_activities,100.0,0.256421177185164
591,1327,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,tours_&_sightseeing,26.25,0.25618128453151684
127,220,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,cultural_&_theme_tours,169.0,0.25346640181707136
162,335,ottawa_river_historic_sightseeing_cruise,cultural_&_theme_tours,28.0,0.2528783722636193
282,594,fine_dining_dinner_tour_in_whistler,"food,_wine_&_nightlife",131.24,0.24662068462762918
1331,3333,evening_wildlife_safari,recommended_experiences,58.8,0.2457956879406964
1290,3290,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,recommended_experiences,149.89,0.23964039351053124
131,224,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,cultural_&_theme_tours,157.07,0.23806061262065994
1285,3284,walking_tour_of_old_montreal,recommended_experiences,29.5,0.23584891937484015
49,77,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island","cruises,_sailing_&_water_tours",72.45,0.23344999283836895
1364,3369,fine_dining_dinner_tour_in_whistler,recommended_experiences,131.24,0.23031968626029067
1157,2578,overnight_camping_and_river-rafting_trip_in_squamish,multi-day_&_extended_tours,425.24,0.2270957630368867
1330,3332,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,recommended_experiences,157.07,0.22578805552249323
265,573,niagara-on-the-lake_wine_tour_and_tastings_with_transport,"food,_wine_&_nightlife",40.0,0.2202646734482766
578,1309,vancouver_city_hop-on_hop-off_tour,tours_&_sightseeing,31.2,0.2142176232642693
485,1108,whistler_wilderness_adventure_snowmobile_tour,outdoor_activities,159.0,0.21141204942466457
1547,3592,call_of_the_wild_atv_tour,recommended_experiences,156.45,0.20855381622206412
342,716,pub_crawl_montreal,"food,_wine_&_nightlife",29.0,0.20736020399416136
1299,3299,johnston_canyon_icewalk,recommended_experiences,79.8,0.20238681971123326
829,1832,private_arrival_transfer:_calgary_international_airport_to_banff,transfers_&_ground_transport,528.26,0.19887619551151928
673,1542,pedicab_tour_from_victoria_cruise_ship_terminal,tours_&_sightseeing,90.0,0.19873577054353073
318,678,victoria_craft_brewery_tour_and_tastings,"food,_wine_&_nightlife",79.0,0.19693072460084446
1170,2603,northern_lights_tour_from_yellowknife,luxury_&_special_occasions,100.0,0.19424217156789686
849,1918,private_tour:_quebec_city_walking_tour,walking_&_biking_tours,25.72,0.1854714621089448
278,587,small-group_granville_island_market_tour,"food,_wine_&_nightlife",79.9,0.18323929022196
272,580,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,"food,_wine_&_nightlife",157.07,0.1827507283541665
597,1334,evening_wildlife_safari,tours_&_sightseeing,58.8,0.18015579196654458
512,1147,nordic_backcountry_skiing_tour_in_jacques-cartier_national_park,outdoor_activities,89.9,0.17780952479306908
274,582,vancouver_brewery_tour,"food,_wine_&_nightlife",83.99,0.17698160258596987
1321,3323,gastronomic_gastown_walking_tour,recommended_experiences,146.35,0.17635846679052064
865,1936,montmorency_falls_bike_tour_in_quebec,walking_&_biking_tours,77.0,0.1762385204636971
196,409,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,day_trips_&_excursions,57.5,0.17556565082541858
616,1357,full-day_niagara_falls_tour_from_toronto,tours_&_sightseeing,113.0,0.17546325761959358
957,2093,victoria_whale_watch_tour,water_sports,114.45,0.17464411197299368
242,510,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,day_trips_&_excursions,86.23,0.17244119528767315
1472,3494,beyond_the_bagel:_montreal_jewish_food_walking_tour,recommended_experiences,85.0,0.16734786467792148
64,111,3_hour_whale_watching_tour,"cruises,_sailing_&_water_tours",129.0,0.16699680225795008
1356,3361,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,recommended_experiences,144.59,0.1643930893098289
1323,3325,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,recommended_experiences,26.25,0.15920906757491796
455,1010,vancouver_biking_and_hiking_tour_including_lunch,outdoor_activities,135.5,0.15620748388416253
538,1203,whistler_blackcomb_salmon_bake_dinner_and_atv_tour,outdoor_activities,183.75,0.15291042265659782
628,1389,victoria_city_sightseeing_tour_with_craigdarroch_castle,tours_&_sightseeing,47.25,0.14612614139065058
1455,3474,60-minute_deluxe_horse-drawn_carriage_tour,recommended_experiences,215.0,0.14581311073284275
1076,2390,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,family_friendly,149.89,0.14545327175237208
594,1330,northern_lights_tour_from_yellowknife,tours_&_sightseeing,100.0,0.14452880737978074
1310,3311,st._lawrence_market_and_old_toronto_food_tour,recommended_experiences,89.0,0.14378572525750793
840,1909,walking_tour_of_old_montreal,walking_&_biking_tours,29.5,0.1423229651742938
546,1220,whistler_sky_walk,outdoor_activities,124.95,0.14047988746944398
908,2027,electric_bike_tour_of_quebec_city,walking_&_biking_tours,85.0,0.13602432025597366
351,729,little_italy_walking_food_tour_in_vancouver,"food,_wine_&_nightlife",73.0,0.13580490624349154
640,1503,rockies_classic_4-day_summer_tour,tours_&_sightseeing,687.0,0.13541288654119016
1551,3596,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,recommended_experiences,30.99,0.13482193146757163
1071,2341,3_hour_whale_watching_tour,family_friendly,129.0,0.13263364238308326
1406,3415,a_wok_around_chinatown:_culinary_and_cultural_walking_tour,recommended_experiences,108.0,0.13151316815934122
1104,2432,boldt_castle_and_thousand_islands_helicopter_tour,family_friendly,172.84,0.130992425569717
1182,2671,4-day_yukon_aurora_viewing_tour,luxury_&_special_occasions,702.45,0.1307788625975677
1376,3381,zipline_adventure_in_whistler,recommended_experiences,103.95,0.11734779951349539
679,1550,ottawa_spring_tulip_festival_bike_tour,tours_&_sightseeing,68.0,0.11625950601158407
1509,3537,mountain_explorer_atv_tour,recommended_experiences,103.95,0.11606349616043336
334,700,beyond_the_bagel:_montreal_jewish_food_walking_tour,"food,_wine_&_nightlife",85.0,0.11327840096199362
417,958,evening_wildlife_safari,outdoor_activities,58.8,0.11324329471999649
1545,3589,english_bay_jet_ski_tour_from_vancouver,recommended_experiences,155.68,0.1131730822360022
1360,3365,small-group_gourmet_food_tour_in_vancouver,recommended_experiences,131.87,0.11301802966718151
126,218,victoria_guided_food_and_history_tour,cultural_&_theme_tours,63.0,0.11116910092199882
571,1302,montreal_city_guided_sightseeing_tour,tours_&_sightseeing,55.0,0.11073904945753386
1287,3287,montreal_city_guided_sightseeing_tour,recommended_experiences,55.0,0.11071857081636886
264,571,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,"food,_wine_&_nightlife",169.0,0.11032655111406747
429,973,lake_louise_winterland_from_banff,outdoor_activities,99.0,0.10985846788743894
35,48,boldt_castle_and_thousand_islands_helicopter_tour,"air,_helicopter_&_balloon_tours",172.84,0.10832256980006408
909,2028,old_montreal_ghost_walking_tour,walking_&_biking_tours,25.0,0.10770235952478129
587,1321,ultimate_toronto_tour,tours_&_sightseeing,175.0,0.10760581735928915
123,215,niagara_falls_small-group_day_tour_from_toronto,cultural_&_theme_tours,100.57,0.10536194339163864
1495,3521,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,recommended_experiences,86.23,0.10449891494254229
1072,2386,rockies_classic_4-day_summer_tour,family_friendly,687.0,0.10415955460323661
479,1101,sea_to_sky_exotic_driving_experience,outdoor_activities,404.25,0.1040864165990759
703,1589,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,tours_&_sightseeing,86.23,0.10312099494415457
393,859,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",sightseeing_tickets_&_passes,158.0,0.10229892377738821
161,333,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,cultural_&_theme_tours,157.49,0.09632793711770804
1575,3639,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,recommended_experiences,199.0,0.09620799079088449
407,947,butchart_gardens_tour_from_victoria,outdoor_activities,73.5,0.09516358009146958
423,965,bird_kingdom_all_day_admission_ticket,outdoor_activities,20.28,0.09423326467854538
375,813,all_star_wineries_of_kelowna_tour,"food,_wine_&_nightlife",166.95,0.0931800774186312
1053,2261,toronto's_original_brunch_food_tour,family_friendly,99.0,0.09294603580531693
194,407,quebec_city_and_montmorency_falls_day_trip_from_montreal,day_trips_&_excursions,115.0,0.09222050680404272
582,1314,quebec_city_sightseeing_tour,tours_&_sightseeing,42.0,0.09169683869425205
632,1393,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,tours_&_sightseeing,77.98,0.09166465797242133
1041,2245,victoria_guided_food_and_history_tour,family_friendly,63.0,0.0907723743216607
292,607,kelowna_or_west_kelowna_afternoon_sightseeing_wine_tour,"food,_wine_&_nightlife",98.95,0.09050615198651572
326,690,tour_and_taste_okanagan's_wine_country,"food,_wine_&_nightlife",135.45,0.08920429551245514
704,1590,downtown_toronto_bike_tour,tours_&_sightseeing,84.75,0.08792584319972596
638,1450,3_hour_whale_watching_tour,tours_&_sightseeing,129.0,0.08777079063090526
622,1368,montmorency_falls_bike_tour_in_quebec,tours_&_sightseeing,77.0,0.08645723207617896
497,1126,small-group_capilano_suspension_bridge_and_vancouver_city_tour,outdoor_activities,200.0,0.08566149059091047
810,1773,hop-on_and_hop-off_banff_bus,transfers_&_ground_transport,60.0,0.08258676889599431
340,713,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,"food,_wine_&_nightlife",86.23,0.07950034512041246
646,1510,full-day_niagara_winery_tour_from_toronto,tours_&_sightseeing,99.0,0.07933359047092604
954,2090,riverside_rafting_on_clearwater_river_in_wells_gray_park,water_sports,104.0,0.07681471760763128
647,1511,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,tours_&_sightseeing,149.89,0.07564158402089352
809,1772,vancouver_aquabus_ferry_ticket,transfers_&_ground_transport,16.0,0.07564158402089352
66,123,granite_falls_zodiac_tour,"cruises,_sailing_&_water_tours",103.95,0.07460887540214434
1404,3413,victoria_whale_watch_tour,recommended_experiences,114.45,0.0733538272507466
308,666,flavors_of_old_montreal_walking_tour,"food,_wine_&_nightlife",68.0,0.07284186122162165
408,948,whistler_small-group_day_trip_from_vancouver,outdoor_activities,145.0,0.07214266190184528
1242,2922,120_minute_private_vacation_photography_session_with_local_photographer_in_santorini,private_&_custom_tours,886.09,0.07156925994922533
739,1650,boldt_castle_and_thousand_islands_helicopter_tour,tours_&_sightseeing,172.84,0.07122112304942037
736,1647,niagara_falls_american_side_highlights_tour,tours_&_sightseeing,149.89,0.0700362873820169
1012,2198,okanagan_flyboard_experience,water_sports,124.0,0.06905038708593056
244,512,seaplane_flight_to_vancouver_with_bus_tour_from_victoria,day_trips_&_excursions,439.0,0.0683102304838242
197,411,whistler_small-group_day_trip_from_vancouver,day_trips_&_excursions,145.0,0.06782751965636354
337,705,calgary_food_walking_tour_-_calgary_farmers_market,"food,_wine_&_nightlife",69.29,0.06763150980521283
1050,2256,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,family_friendly,157.07,0.06743842547422857
600,1339,bird_kingdom_all_day_admission_ticket,tours_&_sightseeing,20.28,0.06740624475239786
1061,2274,montmorency_falls_bike_tour_in_quebec,family_friendly,77.0,0.06590252738685372
1150,2543,4-day_yukon_aurora_viewing_tour,multi-day_&_extended_tours,702.45,0.06560704985004445
413,954,whale-watching_cruise_with_expert_naturalists,outdoor_activities,94.5,0.06493125469159952
1112,2444,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,family_friendly,30.99,0.0629653051397597
1270,3157,60_minute_private_vacation_photography_session_with_local_photographer_in_prague,private_&_custom_tours,477.13,0.06283365673227043
444,995,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,outdoor_activities,232.05,0.06173073562952696
216,435,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,day_trips_&_excursions,232.05,0.060744835333440626
406,946,johnston_canyon_icewalk,outdoor_activities,79.8,0.06044935779663137
1296,3296,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",recommended_experiences,158.0,0.05922941588723076
52,80,vancouver_harbor_and_indian_arm_lunch_cruise,"cruises,_sailing_&_water_tours",85.33,0.05918553308473434
1171,2604,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,luxury_&_special_occasions,157.07,0.05812942030465373
377,817,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,"food,_wine_&_nightlife",395.0,0.05762623083602805
631,1392,summer_tour:_banff_and_its_wildlife,tours_&_sightseeing,74.55,0.057573571473032346
1073,2387,4-day_yukon_aurora_viewing_tour,family_friendly,702.45,0.057456550666375214
1349,3351,gastown_walking_food_tour,recommended_experiences,93.45,0.057313200178220225
1352,3357,small-group_granville_island_market_tour,recommended_experiences,79.9,0.057131817927901674
128,221,small_group_excursion_of_quebec_city_montmorency_falls,cultural_&_theme_tours,35.0,0.05711719032706953
155,320,animated_crime_walking_tour_in_old_quebec,cultural_&_theme_tours,20.0,0.05644139516862459
395,878,bird_kingdom_all_day_admission_ticket,sightseeing_tickets_&_passes,20.28,0.056321448841801035
229,486,niagara_falls_small-group_tour_from_toronto,day_trips_&_excursions,254.25,0.05584458905467322
277,586,montreal_craft_brewery_and_beer_tasting_small-group_tour,"food,_wine_&_nightlife",74.73,0.05568661096568609
271,579,island_of_orleans_food_and_drink_tour,"food,_wine_&_nightlife",44.95,0.05410683007581481
287,599,niagara-on-the-lake_wine_tour_with_lunch,"food,_wine_&_nightlife",114.99,0.053647523409685566
1440,3456,niagara_falls_small-group_tour_from_toronto,recommended_experiences,254.25,0.0526382189522678
665,1530,laurentian_mountains_day_trip_from_montreal,tours_&_sightseeing,100.0,0.05161721241418433
1416,3425,4-day_yukon_aurora_viewing_tour,recommended_experiences,702.45,0.05125737343371364
1102,2429,niagara_falls_american_side_highlights_tour,family_friendly,149.89,0.05078636468691869
933,2063,vancouver_secrets_of_stanley_park_walking_tour,walking_&_biking_tours,38.85,0.05054939755343799
717,1612,electric_bike_tour_of_quebec_city,tours_&_sightseeing,85.0,0.04999062320165019
463,1076,rockies_classic_4-day_summer_tour,outdoor_activities,687.0,0.04939089156753239
574,1305,niagara_falls_small-group_day_tour_from_toronto,tours_&_sightseeing,100.57,0.049311902523038825
1132,2490,sea_to_sky_exotic_driving_experience,shore_excursions,404.25,0.04895498906273457
577,1308,quebec_city_and_montmorency_falls_day_trip_from_montreal,tours_&_sightseeing,115.0,0.04884967033674315
166,344,original_haunted_walk_of_toronto,cultural_&_theme_tours,24.5,0.04848398031593962
1060,2273,quebec_city_historic_discoverers_cruise,family_friendly,44.83,0.04815047101696679
1195,2693,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,luxury_&_special_occasions,98.29,0.04712068791838402
