,att_id,att_name,att_cat,att_price,score
1370,3351,gastown_walking_food_tour,recommended_experiences,93.45,0.05732681140790175
1373,3357,small-group_granville_island_market_tour,recommended_experiences,79.9,0.05714540378015532
132,221,small_group_excursion_of_quebec_city_montmorency_falls,cultural_&_theme_tours,35.0,0.05713077413275641
296,603,crystal_hut_fondue_by_snowmobile,"food,_wine_&_nightlife",282.45,0.05648706964720455
159,320,animated_crime_walking_tour_in_old_quebec,cultural_&_theme_tours,20.0,0.05645195849344717
403,878,bird_kingdom_all_day_admission_ticket,sightseeing_tickets_&_passes,20.28,0.0563378472437357
234,486,niagara_falls_small-group_tour_from_toronto,day_trips_&_excursions,254.25,0.055855068879571805
284,586,montreal_craft_brewery_and_beer_tasting_small-group_tour,"food,_wine_&_nightlife",74.73,0.055699994617143395
277,579,island_of_orleans_food_and_drink_tour,"food,_wine_&_nightlife",44.95,0.0541258445570211
294,599,niagara-on-the-lake_wine_tour_with_lunch,"food,_wine_&_nightlife",114.99,0.05365184398129655
1461,3456,niagara_falls_small-group_tour_from_toronto,recommended_experiences,254.25,0.05265410202869115
676,1530,laurentian_mountains_day_trip_from_montreal,tours_&_sightseeing,100.0,0.051627100781287946
1437,3425,4-day_yukon_aurora_viewing_tour,recommended_experiences,702.45,0.05127013738475463
1121,2429,niagara_falls_american_side_highlights_tour,family_friendly,149.89,0.0507932108795503
945,2063,vancouver_secrets_of_stanley_park_walking_tour,walking_&_biking_tours,38.85,0.05056206245064758
729,1612,electric_bike_tour_of_quebec_city,tours_&_sightseeing,85.0,0.05000320992000937
471,1076,rockies_classic_4-day_summer_tour,outdoor_activities,687.0,0.049406320306134
583,1305,niagara_falls_small-group_day_tour_from_toronto,tours_&_sightseeing,100.57,0.04932439428070012
1151,2490,sea_to_sky_exotic_driving_experience,shore_excursions,404.25,0.04897328274312638
586,1308,quebec_city_and_montmorency_falls_day_trip_from_montreal,tours_&_sightseeing,115.0,0.04886209742289469
171,344,original_haunted_walk_of_toronto,cultural_&_theme_tours,24.5,0.04849635623792204
1079,2273,quebec_city_historic_discoverers_cruise,family_friendly,44.83,0.04815694841826742
1215,2693,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,luxury_&_special_occasions,98.29,0.047132873100343996
455,997,1_hour_banff_horseback_riding_adventures,outdoor_activities,67.2,0.04617902008993532
55,81,whale-watching_tour_from_vancouver,"cruises,_sailing_&_water_tours",138.5,0.04514031512461298
177,357,niagara_falls_american_side_highlights_tour,cultural_&_theme_tours,149.89,0.044034313781255684
227,458,3_hour_whale_watching_tour,day_trips_&_excursions,129.0,0.043899721025185745
1322,3302,toronto_city_hop-on_hop-off_tour,recommended_experiences,43.0,0.043130201572003285
305,618,a_wok_around_chinatown:_culinary_and_cultural_walking_tour,"food,_wine_&_nightlife",108.0,0.04165845904367333
1481,3479,45-minute_beacon_hill_park_carriage_tour,recommended_experiences,165.0,0.0411961621858679
283,585,gastown_walking_food_tour,"food,_wine_&_nightlife",93.45,0.040599272571992535
479,1085,top_of_gowlland_tod_hike_in_victoria,outdoor_activities,86.0,0.039856086484128105
517,1144,mountain_explorer_atv_tour,outdoor_activities,103.95,0.03874130735233146
1371,3354,montreal_craft_brewery_and_beer_tasting_small-group_tour,recommended_experiences,74.73,0.03858038123094349
1368,3349,bird_kingdom_all_day_admission_ticket,recommended_experiences,20.28,0.03712619427949223
99,168,interactive_pirate_cruise_from_granville_island,"cruises,_sailing_&_water_tours",34.5,0.035727599988156805
4,4,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",featured_tours_and_tickets,158.0,0.03480008034306616
357,727,niagara_falls_walking_food_tour,"food,_wine_&_nightlife",88.14,0.03444311694653285
1333,3313,ice_explorer_glacier_tour_and_glacier_skywalk,recommended_experiences,114.45,0.03408030169103998
1434,3422,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,recommended_experiences,77.98,0.03407152390260064
1538,3544,old_montreal_ghost_walking_tour,recommended_experiences,25.0,0.03363263448063345
1334,3314,ultimate_toronto_tour,recommended_experiences,175.0,0.03348341207716461
1035,2213,athabasca_river_mile_5_morning_rafting_trip,water_sports,72.45,0.0331118190332324
488,1103,blackcomb_glacier_safari_by_jeep_4x4,outdoor_activities,145.95,0.03175126182513413
979,2128,newfoundland_puffin_and_whale_watch_cruise,water_sports,72.0,0.03154644676154945
946,2064,beyond_the_bike_lanes_bike_tour,walking_&_biking_tours,85.0,0.03151133560779207
64,93,victoria_whale_watch_tour,"cruises,_sailing_&_water_tours",114.45,0.030534075161545143
525,1158,2_hour_ziplines_and_tree_course_adventure_from_mont-tremblant,outdoor_activities,42.4,0.030504815866747328
1185,2599,niagara_falls_small-group_day_tour_from_toronto,luxury_&_special_occasions,100.57,0.03030585266212221
1407,3393,2-hour_ottawa_express_city_bike_tour,recommended_experiences,63.0,0.0299635189129878
1365,3346,small-group_toronto_beer_tour,recommended_experiences,80.0,0.02990500032339218
812,1750,bowen_island_dinner_and_zodiac_tour,tours_&_sightseeing,135.45,0.029489518337263244
732,1615,old_montreal_ghost_walking_tour,tours_&_sightseeing,25.0,0.029293481062117904
230,479,full-day_niagara_winery_tour_from_toronto,day_trips_&_excursions,99.0,0.029287629203158343
309,622,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,"food,_wine_&_nightlife",77.98,0.02877851747367641
1376,3360,athabasca_glacier_snow_trip_from_banff,recommended_experiences,273.0,0.02861466542280866
203,412,vancouver_north_shore_day_trip_with_capilano_suspension_bridge_and_grouse_mountain,day_trips_&_excursions,170.0,0.028114331481766074
526,1160,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,outdoor_activities,98.29,0.027909516418181388
1168,2542,rockies_classic_4-day_summer_tour,multi-day_&_extended_tours,687.0,0.02733310831066449
1435,3423,ottawa_city_tour_by_land_and_water,recommended_experiences,36.45,0.027011256067888553
269,570,st._lawrence_market_and_old_toronto_food_tour,"food,_wine_&_nightlife",89.0,0.026589922222800058
1478,3476,blackcomb_glacier_safari_by_jeep_4x4,recommended_experiences,145.95,0.026095440140717033
1433,3421,quebec_city_craft_brewery_and_beer_tasting_small-group_tour,recommended_experiences,74.73,0.025954995525687533
226,447,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,day_trips_&_excursions,77.98,0.02565655071874985
851,1908,walking_tour_of_old_montreal,walking_&_biking_tours,29.5,0.025229365014701792
30,40,seaplane_flight_to_vancouver_with_bus_tour_from_victoria,"air,_helicopter_&_balloon_tours",439.0,0.02471732735574008
104,174,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,"cruises,_sailing_&_water_tours",98.29,0.02471732735574008
292,597,kensington_market_-toronto's_neighborhood_international_food_tour,"food,_wine_&_nightlife",89.0,0.024635401330306207
262,553,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,day_trips_&_excursions,199.0,0.024530067869034083
2,2,quebec_city_and_montmorency_falls_day_trip_from_montreal,featured_tours_and_tickets,115.0,0.023936104184638495
929,2041,ebike_tour,walking_&_biking_tours,79.0,0.02387758559504287
435,971,athabasca_glacier_snow_trip_from_banff,outdoor_activities,273.0,0.02373421505053359
882,1944,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,walking_&_biking_tours,77.98,0.023646437166140153
50,76,vancouver_harbor_sunset_dinner_cruise,"cruises,_sailing_&_water_tours",97.69,0.023119769859779534
1217,2697,boldt_castle_and_thousand_islands_helicopter_tour,luxury_&_special_occasions,172.84,0.023096362423941284
366,750,ile_d'orleans_food_tour,"food,_wine_&_nightlife",51.75,0.022944214090992662
585,1307,vancouver_tour_including_capilano_suspension_bridge,tours_&_sightseeing,130.0,0.022593102553418915
1588,3623,athabasca_river_mile_5_morning_rafting_trip,recommended_experiences,72.45,0.0224087689961927
486,1098,banff_national_park_guided_hike_with_lunch,outdoor_activities,109.2,0.021147693390406994
1159,2505,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,shore_excursions,30.99,0.02109502665977093
1456,3449,victoria_craft_brewery_tour_and_tastings,recommended_experiences,79.0,0.021024804352256184
1120,2427,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,family_friendly,98.29,0.02058884085976878
1488,3488,squamish_elaho_white-water_rafting,recommended_experiences,173.24,0.020556655635491188
212,422,athabasca_glacier_snow_trip_from_banff,day_trips_&_excursions,273.0,0.020550803776531627
1357,3338,jasper_evening_wildlife_tour,recommended_experiences,73.9,0.02041328509098191
182,368,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,cultural_&_theme_tours,30.99,0.020196766309478097
713,1585,small-group_capilano_suspension_bridge_and_vancouver_city_tour,tours_&_sightseeing,200.0,0.019541358106007104
1063,2251,whale-watching_cruise_with_expert_naturalists,family_friendly,94.5,0.019304357818144827
440,976,columbia_icefield_tour_including_the_glacier_skywalk_from_banff,outdoor_activities,281.4,0.01919609842739292
1367,3348,glacier_skywalk_admission,recommended_experiences,36.75,0.018918135126813704
375,769,whistler_blackcomb_salmon_bake_dinner_and_atv_tour,"food,_wine_&_nightlife",183.75,0.018736727499067272
665,1518,1-hour_distillery_history_district_by_segway,tours_&_sightseeing,77.97,0.01854361615340171
1459,3454,banff_day_trip_from_calgary,recommended_experiences,238.35,0.0185143568586039
719,1596,seaplane_flight_to_vancouver_with_bus_tour_from_victoria,tours_&_sightseeing,439.0,0.01839731967941265
144,242,talking_trees_-_indigenous_walking_tour,cultural_&_theme_tours,40.0,0.018236393558024682
1064,2252,northern_lights_tour_from_yellowknife,family_friendly,100.0,0.018174949038949277
978,2127,summer_whale_watching_on_vancouver_island,water_sports,145.95,0.01679098439501276
869,1928,toronto's_original_brunch_food_tour,walking_&_biking_tours,99.0,0.016489613658595297
1053,2241,niagara_falls_small-group_day_tour_from_toronto,family_friendly,100.57,0.016050724236628112
1441,3429,full-day_niagara_winery_tour_from_toronto,recommended_experiences,99.0,0.015123204591537466
864,1922,small-group_toronto_beer_tour,walking_&_biking_tours,80.0,0.014979834047028188
73,127,niagara_falls_small-group_tour_from_toronto,"cruises,_sailing_&_water_tours",254.25,0.014391722221592164
1398,3382,beyond_the_market_food_tour_in_montreal,recommended_experiences,104.0,0.013768499242398764
315,665,full-day_niagara_winery_tour_from_toronto,"food,_wine_&_nightlife",99.0,0.013291572737194425
894,1994,ottawa_spring_tulip_festival_bike_tour,walking_&_biking_tours,68.0,0.013259387512916831
308,621,vancouver_art_deco_&_chocolate_tasting_tour,"food,_wine_&_nightlife",54.6,0.012647868251642557
674,1527,peggy's_cove_and_halifax_tour_with_lobster_roll_lunch,tours_&_sightseeing,140.0,0.01212412687476172
1473,3471,banff_national_park_guided_hike_with_lunch,recommended_experiences,109.2,0.012012941554530032
1414,3401,1_hour_banff_horseback_riding_adventures,recommended_experiences,67.2,0.011670607805395632
1396,3380,small-group_quebec_wine_tour_from_montreal_with_gourmet_lunch_or_cheese_tasting,recommended_experiences,97.73,0.010962532871288577
995,2151,elaho_whitewater_experience,water_sports,187.95,0.010778199314062358
282,584,small-group_toronto_beer_tour,"food,_wine_&_nightlife",80.0,0.010491261782024527
1527,3531,vancouver_craft_brewery_and_food_tour,recommended_experiences,94.99,0.01034781266030754
687,1545,45-minute_beacon_hill_park_carriage_tour,tours_&_sightseeing,165.0,0.01032190075455813
433,969,discover_grizzly_bears_from_banff,outdoor_activities,231.0,0.010284992325758975
123,209,bowen_island_dinner_and_zodiac_tour,"cruises,_sailing_&_water_tours",135.45,0.010121568163504114
742,1636,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,tours_&_sightseeing,98.29,0.010078062820948665
295,600,small-group_quebec_wine_tour_from_montreal_with_gourmet_lunch_or_cheese_tasting,"food,_wine_&_nightlife",97.73,0.009739663646905726
765,1673,kingston_discovery_sightseeing_cruise,tours_&_sightseeing,39.55,0.009660803561249008
1312,3292,quebec_city_and_montmorency_falls_day_trip_from_montreal,recommended_experiences,115.0,0.009651552880886906
1411,3398,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,recommended_experiences,232.05,0.009539983961013947
1464,3460,laurentian_mountains_day_trip_from_montreal,recommended_experiences,100.0,0.009441162407246143
857,1914,niagara_falls_platinum_tour_from_toronto_with_cruise_and_lunch,walking_&_biking_tours,149.0,0.009215122925521013
463,1009,victoria_whale_watch_tour,outdoor_activities,114.45,0.00911570489931287
859,1916,vancouver_highlights_bike_tour,walking_&_biking_tours,94.45,0.00902518038434088
1012,2180,overnight_camping_and_river-rafting_trip_in_squamish,water_sports,425.24,0.00886836742260735
390,831,vancouver_craft_brewery_tour,"food,_wine_&_nightlife",79.5,0.008723750357848507
891,1990,epic_electric_bike_tour_of_vancouver,walking_&_biking_tours,94.45,0.00862930126852058
1539,3545,nordic_backcountry_skiing_tour_in_jacques-cartier_national_park,recommended_experiences,89.9,0.00855170913326098
1382,3366,vancouver_harbor_and_indian_arm_lunch_cruise,recommended_experiences,85.33,0.008434234779059569
1551,3566,ile_d'orleans_food_tour,recommended_experiences,51.75,0.008333653095839083
722,1600,toronto_small-group_city_tour,tours_&_sightseeing,168.37,0.0083064353797652
1444,3434,granite_falls_zodiac_tour,recommended_experiences,103.95,0.008195572940423373
863,1921,lost_souls_of_gastown_walking_tour,walking_&_biking_tours,30.45,0.008144072009814412
1004,2166,full-day_mont-tremblant_rouge_river_rafting_tour_with_lunch,water_sports,98.29,0.008071376663271585
428,961,jasper_evening_wildlife_tour,outdoor_activities,73.9,0.008004524603629298
418,951,banff_national_park_tour_with_lake_louise_and_moraine_lake,outdoor_activities,88.2,0.007908445394410536
44,66,victoria_panorama_seaplane_tour,"air,_helicopter_&_balloon_tours",125.0,0.007763674032589279
1203,2672,full-day_niagara_winery_tour_from_toronto,luxury_&_special_occasions,99.0,0.007735524819434919
700,1564,southeast_edmonton_roots_and_resources_bus_tour,tours_&_sightseeing,26.25,0.007665416091702223
179,364,kingston_discovery_sightseeing_cruise,cultural_&_theme_tours,39.55,0.00755485224574969
626,1356,small-group_quebec_wine_tour_from_montreal_with_gourmet_lunch_or_cheese_tasting,tours_&_sightseeing,97.73,0.0071572915776844164
1605,3647,victoria_panorama_seaplane_tour,recommended_experiences,125.0,0.007116502863500942
1355,3336,vancouver_harbor_sunset_dinner_cruise,recommended_experiences,97.69,0.007081928892108996
1601,3643,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,recommended_experiences,395.0,0.007039159317953005
216,429,small-group_quebec_wine_tour_from_montreal_with_gourmet_lunch_or_cheese_tasting,day_trips_&_excursions,97.73,0.006927548252123186
1394,3378,niagara-on-the-lake_wine_tour_with_lunch,recommended_experiences,114.99,0.006847510222689083
1383,3367,columbia_icefield_tour_including_the_glacier_skywalk_from_banff,recommended_experiences,281.4,0.006802886940769412
652,1504,4-day_yukon_aurora_viewing_tour,tours_&_sightseeing,702.45,0.0065884325968135924
472,1077,4-day_yukon_aurora_viewing_tour,outdoor_activities,702.45,0.006571204186854275
1571,3593,whistler_blackcomb_salmon_bake_dinner_and_atv_tour,recommended_experiences,183.75,0.006546285925613258
352,719,vancouver_craft_brewery_and_food_tour,"food,_wine_&_nightlife",94.99,0.006122404035980236
1148,2485,4-day_yukon_aurora_viewing_tour,shore_excursions,702.45,0.0060834626005161745
1008,2175,squamish_cheakamus_white-water_rafting_from_whistler,water_sports,120.74,0.005900376277877775
219,432,jasper_to_banff_one-way_tour,day_trips_&_excursions,257.25,0.005896462418595616
211,421,discover_grizzly_bears_from_banff,day_trips_&_excursions,231.0,0.005867290273064536
1349,3330,island_of_orleans_food_and_drink_tour,recommended_experiences,44.95,0.005056326343183358
42,63,seaplane_flight_to_victoria_with_whale_watching_and_return_by_ferry,"air,_helicopter_&_balloon_tours",389.0,0.00427488565608407
736,1620,90-minute_premier_horse-drawn_carriage_tour,tours_&_sightseeing,295.0,0.003899285174558698
1369,3350,victoria_and_butchart_gardens_tour_from_vancouver,recommended_experiences,212.0,0.003677240629507318
913,2017,guided_electric_bike_tour_in_whistler,walking_&_biking_tours,134.96,0.003555971353342689
696,1557,45-minute_beacon_hill_park_horse-drawn_carriage_tour,tours_&_sightseeing,165.0,0.0034907644146945273
1364,3345,montreal_city_hop-on_hop-off_tour,recommended_experiences,56.0,0.003458812064687054
129,217,4-_to_6-hour_northern_lights_tour_from_yellowknife,cultural_&_theme_tours,85.0,0.0034491124227336335
865,1923,old_montreal_discovery_tour,walking_&_biking_tours,60.0,0.003411727173151336
1054,2242,greg_frewin_wild_magic_show,family_friendly,32.77,0.003386790696284895
723,1601,guided_electric_bike_tour_in_whistler,tours_&_sightseeing,134.96,0.003357664268401936
1399,3383,halifax_harbour_hopper_tour,recommended_experiences,42.67,0.0033442772123922094
956,2078,old_montreal_walking_tour,walking_&_biking_tours,25.0,0.0033404012130374017
1519,3523,whitewater_rafting_on_jasper's_fraser_river,recommended_experiences,122.09,0.0033226309775140185
823,1775,private_transport_from_vancouver_international_airport_(yvr)_to_downtown_vancouver,transfers_&_ground_transport,122.66,0.003219631616479977
1485,3485,whistler_wilderness_adventure_snowmobile_tour,recommended_experiences,159.0,0.003216068854448627
333,686,vancouver_craft_beer_and_distillery_tour,"food,_wine_&_nightlife",105.0,0.0031871695861297724
1044,2226,2-day_ticket_to_ride_rafting_trip_on_the_clearwater_river,water_sports,408.45,0.0031679424577416397
609,1337,montreal_city_hop-on_hop-off_tour,tours_&_sightseeing,56.0,0.0031672077608495604
861,1919,haunted_montreal_pub_crawl,walking_&_biking_tours,24.0,0.0031190610055023948
1508,3508,sunwapta_challenge_whitewater_rafting:_class_iii_rapids,recommended_experiences,111.38,0.003107335500266587
756,1661,sportif_tour_of_east_ontario_and_west_quebec,tours_&_sightseeing,129.0,0.003087878712130468
213,424,columbia_icefield_tour_including_the_glacier_skywalk_from_banff,day_trips_&_excursions,281.4,0.003079264507150809
293,598,quebec_pub_crawl,"food,_wine_&_nightlife",28.0,0.003074772748222864
1056,2244,day_trip_from_seattle_to_victoria_on_the_victoria_clipper,family_friendly,170.4,0.0030706620887523076
683,1541,private_niagara_falls_tour_in_a_suv,tours_&_sightseeing,650.0,0.003047129286550849
174,354,making_their_mark:_montreal_jewish_history_walking_tour,cultural_&_theme_tours,24.0,0.0030362863462252638
624,1354,"sea_to_sky_highway_day_trip_from_vancouver:_shannon_falls,_britannia_mine_and_gondola_ride",tours_&_sightseeing,130.0,0.003033445780166584
200,408,niagara_falls_day_trip_from_toronto,day_trips_&_excursions,169.0,0.0030249905154479733
547,1207,nanaimo_bungy_jump,outdoor_activities,136.49,0.002936681163395123
524,1157,jasper_rock_climbing_experience,outdoor_activities,125.0,0.0029360418306596733
997,2154,victoria_marine_wildlife_tour,water_sports,112.35,0.0029211843093584107
1329,3309,niagara_falls_tour_day_trip_from_toronto,recommended_experiences,89.0,0.002908328006669846
306,619,small-group_wine_tour_from_niagara_falls_with_hotel_pickup,"food,_wine_&_nightlife",99.95,0.0029018400294969666
1005,2171,whitewater_rafting_on_toby_creek,water_sports,70.35,0.0028475924683094506
307,620,quebec_city_craft_brewery_and_beer_tasting_small-group_tour,"food,_wine_&_nightlife",74.73,0.002836406645622953
210,420,victoria_and_butchart_gardens_tour_from_vancouver,day_trips_&_excursions,212.0,0.0028287832277986797
86,147,"niagara_falls_tour_with_boat_cruise,_journey_and_fallsview_lunch_from_toronto","cruises,_sailing_&_water_tours",260.0,0.0028223538263624564
1074,2264,2-day_niagara_falls_tour_from_new_york_by_bus,family_friendly,436.23,0.0028181270869259657
515,1142,victoria_marine_wildlife_tour,outdoor_activities,112.35,0.0028166205475527095
1404,3389,peggy's_cove_day_trip_from_halifax,recommended_experiences,57.49,0.002814222871210208
279,581,toronto_distillery_district_walking_tour,"food,_wine_&_nightlife",23.73,0.002814130364406587
34,47,exhilarating_120km_aerial_tour_of_toronto,"air,_helicopter_&_balloon_tours",79.0,0.002813738907044546
263,557,vancouver_island_atv_tour,day_trips_&_excursions,627.9,0.0027933838385566633
1104,2401,vancouver_boat_rental_for_up_to_4_people,family_friendly,44.0,0.002792548777140193
1145,2464,skagway_shore_excursion:_bennett_train_journey_on_the_white_pass_rail,shore_excursions,322.47,0.002790891155226659
726,1605,jewish_neighborhood_food_tour,tours_&_sightseeing,95.44,0.0027832652372185044
1431,3418,small-group_wine_tour_from_niagara_falls_with_hotel_pickup,recommended_experiences,99.95,0.0027801457220724577
1107,2406,lake_george_luncheon_or_sightseeing_cruise_aboard_the_lac_du_saint_sacrement,family_friendly,29.99,0.0027695238694358353
932,2044,whistler_singletrack_mountain_bike_tour,walking_&_biking_tours,139.0,0.0027682744918332627
1526,3530,guided_electric_bike_tour_in_whistler,recommended_experiences,134.96,0.0027496916965483436
1293,3227,60_minute_private_vacation_photography_session_with_local_photographer_in_paris,private_&_custom_tours,477.13,0.002741938269162224
1140,2459,vancouver_island_atv_tour,family_friendly,627.9,0.002736420720504551
868,1926,"show_me_the_city,_toronto_walking_tour",walking_&_biking_tours,36.0,0.0027346505903163435
630,1363,peggy's_cove_day_trip_from_halifax,tours_&_sightseeing,57.49,0.0027345948719326952
1042,2224,ready-set-go_rafting_trip_on_the_clearwater_river,water_sports,120.75,0.0027171750193218684
149,303,copenhagen_small_group_grand_tour,cultural_&_theme_tours,148.6,0.002711532818639239
340,698,niagara-on-the-lake_wine_tasting_tour_with_cheese_from_niagara_falls,"food,_wine_&_nightlife",100.57,0.002707821474251494
481,1089,medicine_trail_snowshoe_tour,outdoor_activities,93.45,0.0026729431947642383
172,346,yukon_breakfast_snowmobile_tour,cultural_&_theme_tours,246.75,0.0026696954559019765
286,590,"show_me_the_city,_toronto_walking_tour","food,_wine_&_nightlife",36.0,0.002667758884901076
10,11,vancouver_seaplane_tour,"air,_helicopter_&_balloon_tours",135.0,0.002667123838195138
503,1123,columbia_icefield_tour_including_the_glacier_skywalk_from_calgary,outdoor_activities,380.1,0.002665974825116957
1606,3650,bowen_island_dinner_and_zodiac_tour,recommended_experiences,135.45,0.002665795883384856
321,673,diversity_of_scarborough_food_tour,"food,_wine_&_nightlife",73.0,0.0026593568383822316
673,1526,day_and_night_tour_of_niagara_falls,tours_&_sightseeing,300.0,0.002657005594026104
498,1113,small-group_zipline_adventure,outdoor_activities,93.45,0.0026511583782651794
874,1933,stanley_park_bike_tour,walking_&_biking_tours,68.25,0.0026505997657521934
881,1943,bike_tour_of_downtown_vancouver_and_stanley_park,walking_&_biking_tours,68.25,0.002648978575089507
681,1538,niagara_falls_canada_underground_railroad_heritage_tour,tours_&_sightseeing,124.06,0.0026399071936286326
1315,3295,niagara_falls_day_trip_from_toronto,recommended_experiences,169.0,0.002625520421235372
533,1181,5-hour_exotic_car_experience_including_lunch,outdoor_activities,800.0,0.002624159964034629
236,492,vancouver_island_cycling_tour_including_lunch_and_wine_tasting,day_trips_&_excursions,204.5,0.0026238052950925614
1418,3405,lake_louise_scenic_snowshoe_tour,recommended_experiences,79.0,0.002620469335456189
1022,2190,half-day_whitewater_rafting_in_revelstoke,water_sports,130.2,0.0026115576085946144
653,1505,vancouver_shore_excursion:_post-cruise_sea-to-sky_highway_day_trip_from_vancouver,tours_&_sightseeing,130.0,0.0026106239684993817
1327,3307,niagara_skywheel_admission_ticket,recommended_experiences,14.68,0.0026067618987404857
160,321,montreal_mural_tour,cultural_&_theme_tours,45.0,0.0026041838519893796
430,964,grotto_canyon_icewalk,outdoor_activities,79.8,0.00260282660931077
774,1684,the_big_bike_loop,tours_&_sightseeing,120.0,0.0025997224524371403
180,366,the_essential_whistler_tasting_and_cultural_walking_tour,cultural_&_theme_tours,87.0,0.0025967240176247913
1295,3229,60_minute_private_vacation_photography_session_with_local_photographer_in_maui,private_&_custom_tours,477.13,0.0025792648764101107
1359,3340,horse-drawn_sleigh_ride_in_banff,recommended_experiences,39.9,0.0025767200463877177
804,1738,edmonton_river_valley_90-minute_segway_adventure,tours_&_sightseeing,84.99,0.0025765943228553837
1487,3487,4-hour_eagle_viewing_river_float_trip_from_squamish_with_lunch,recommended_experiences,125.99,0.0025762285816704105
668,1521,whistler_odyssey_tour:_off-road_buggy_adventure,tours_&_sightseeing,229.0,0.0025735219540339626
893,1993,montreal_food_truck_tour_by_bike,walking_&_biking_tours,159.83,0.0025646416580554715
1330,3310,vancouver_seaplane_tour,recommended_experiences,135.0,0.0025558795850576695
753,1656,full_day_tour_with_lunch_from_niagara_falls_with_hotel_pickup,tours_&_sightseeing,153.6,0.0025526036298344577
514,1137,fishing_adventure_in_whistler,outdoor_activities,165.0,0.00254923552497675
1602,3644,montreal_bike_tour_with_bites,recommended_experiences,136.82,0.0025489822920664517
1540,3546,30-minute_distillery_district_segway_tour_in_toronto,recommended_experiences,44.07,0.0025468835662823706
28,37,seaplane_flight_to_victoria_with_ground_transport_and_butchart_gardens_admission,"air,_helicopter_&_balloon_tours",449.0,0.0025436261838537077
720,1597,thousand_islands_sunset_dinner_cruise,tours_&_sightseeing,99.44,0.0025411377865532155
1565,3586,canyon_sainte-anne_walking_tour,recommended_experiences,13.5,0.0025385829557952955
239,498,mountain_lakes_and_waterfalls_day_trip_from_calgary,day_trips_&_excursions,294.0,0.0025374628734163174
1013,2181,whale-watching_marine_wildlife_excursion_by_zodiac_boat,water_sports,80.0,0.002536018838640102
577,1284,shopping_trip_to_toronto_premium_outlets,shopping_&_fashion,33.9,0.0025347408875074535
1348,3329,winter_tour:_banff_and_its_wildlife,recommended_experiences,70.35,0.0025225264177382205
1380,3364,sea_to_sky_and_whistler_village_tour,recommended_experiences,157.5,0.0025126949803773247
576,1281,5-night_churchill_tour_and_polar_bear_adventure_from_winnipeg,outdoor_activities,,0.002506620962221421
1430,3417,jasper_rafting_athabasca_canyon_run,recommended_experiences,93.45,0.0025060373478696194
519,1146,guided_zipline_tour_in_mont_tremblant,outdoor_activities,114.58,0.00250561838848488
682,1539,banff_national_park_tour_with_a_small_group,tours_&_sightseeing,155.0,0.002505367655758463
1363,3344,mountain_lakes_and_waterfalls_day_trip_from_banff,recommended_experiences,183.75,0.002502873543751955
1471,3469,banff_national_park_tour_with_a_small_group,recommended_experiences,155.0,0.002501812037109632
195,401,original_haunted_walk_of_kingston,cultural_&_theme_tours,24.5,0.0024967323778003732
1130,2443,quebec_city_shore_excursion:_private_walking_tour,family_friendly,19.58,0.0024963030605109817
578,1299,pirate_life_adventure_cruise_in_toronto,"shows,_concerts_&_sports",38.0,0.0024910855339191065
426,959,dogsled_adventure_in_mont-tremblant,outdoor_activities,169.34,0.0024845125504942512
1271,3011,30_minute_private_vacation_photography_session_with_local_photographer_in_miami,private_&_custom_tours,340.8,0.002483188167375229
1480,3478,1-_or_2-hour_horseback_ride_in_pemberton,recommended_experiences,82.95,0.0024713815847478304
325,677,whistler's_hidden_gems_dinner_tour,"food,_wine_&_nightlife",104.99,0.0024625141468578734
516,1143,rzr_off-roading_tours_from_whistler,outdoor_activities,198.45,0.0024612822705424725
377,773,mornings_just_got_better-_niagara_on_the_lake,"food,_wine_&_nightlife",65.54,0.002459270694025123
898,1998,3_hour_montreal_city_bike_tour_with_wine_or_beer,walking_&_biking_tours,74.73,0.002456436199841585
661,1514,"niagara_falls,_niagara-on-the-lake,_winery_tour_from_toronto",tours_&_sightseeing,159.0,0.0024552246821663627
535,1183,treetop_adventure_course,outdoor_activities,40.95,0.002454445696302666
907,2010,walking_tour_of_niagara-on-the-lake_historic_district,walking_&_biking_tours,25.0,0.0024477905639788424
193,398,the_really_gay_history_tour,cultural_&_theme_tours,38.85,0.002445465750138035
1391,3375,"sea_to_sky_highway_day_trip_from_vancouver:_shannon_falls,_britannia_mine_and_gondola_ride",recommended_experiences,130.0,0.0024408307663905835
