,att_id,att_name,att_cat,att_price,score
1188,2606,niagara_falls_helicopter_tour,luxury_&_special_occasions,145.0,1.1033844363767171
83,145,lady_muskoka_boat_cruise,"cruises,_sailing_&_water_tours",42.94,1.062776007894998
1330,3315,niagara_falls_platinum_tour_from_toronto_with_cruise_and_lunch,recommended_experiences,149.0,1.0209796680390029
581,1306,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,tours_&_sightseeing,149.89,1.0209094466769766
1048,2240,quebec_city_walking_tour,family_friendly,30.99,1.0105898323492135
1413,3406,wild_current_canoe_adventure_at_pyramid_lake,recommended_experiences,120.0,1.0027396692527044
1072,2266,ultimate_day_tour_to_victoria,family_friendly,363.56,0.9768016536542866
878,1942,vancouver_biking_and_hiking_tour_including_lunch,walking_&_biking_tours,135.5,0.9616309135665487
147,301,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,cultural_&_theme_tours,149.89,0.9552495472924202
850,1910,quebec_city_walking_tour,walking_&_biking_tours,30.99,0.9435547646249779
542,1202,call_of_the_wild_atv_tour,outdoor_activities,156.45,0.890391341790996
611,1343,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,tours_&_sightseeing,144.59,0.88521544223165
445,986,jasper_to_banff_one-way_tour,outdoor_activities,257.25,0.8777397930659471
1056,2248,niagara_on_the_lake_wine_tour_with_cheese_pairing,family_friendly,83.62,0.8663171181763563
604,1335,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",tours_&_sightseeing,72.45,0.849853134671303
55,82,ultimate_day_tour_to_victoria,"cruises,_sailing_&_water_tours",363.56,0.8476674947782383
429,966,niagara_falls_helicopter_tour,outdoor_activities,145.0,0.8395042614426957
88,150,victoria_whale_watching_tour_on_a_covered_vessel,"cruises,_sailing_&_water_tours",122.0,0.8343137324329277
615,1348,toronto's_original_brunch_food_tour,tours_&_sightseeing,99.0,0.8067167371566416
1057,2249,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,family_friendly,136.25,0.739356895633035
1327,3312,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,recommended_experiences,169.0,0.719057070227302
46,72,half-day_whale_watching_adventure_from_vancouver,"cruises,_sailing_&_water_tours",181.13,0.7187439999882687
1016,2188,english_bay_jet_ski_tour_from_vancouver,water_sports,155.68,0.7177404196893112
594,1324,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,tours_&_sightseeing,136.26,0.7123041159124517
1139,2462,skagway_shore_excursion:_full-day_tour_of_the_yukon,shore_excursions,157.45,0.6614697015856711
440,980,ultimate_day_tour_to_victoria,outdoor_activities,363.56,0.651501194068039
265,567,small-group_quebec_city_food_tour,"food,_wine_&_nightlife",53.0,0.6342296648996847
852,1912,victoria_guided_food_and_history_tour,walking_&_biking_tours,63.0,0.6313622926169493
1314,3298,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,recommended_experiences,57.5,0.624106085207578
960,2086,whale-watching_tour_from_vancouver,water_sports,138.5,0.6067380016664379
60,88,quebec_city_historic_discoverers_cruise,"cruises,_sailing_&_water_tours",44.83,0.6052721307341415
1342,3327,whale-watching_cruise_with_expert_naturalists,recommended_experiences,94.5,0.6017288778419042
851,1911,small-group_quebec_city_food_tour,walking_&_biking_tours,53.0,0.6000786758342891
972,2124,three_sisters_sea_kayaking_day_tour,water_sports,136.85,0.5874359047794935
197,406,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,day_trips_&_excursions,210.0,0.5735291492082267
1331,3316,niagara-on-the-lake_wine_tour_and_tastings_with_transport,recommended_experiences,40.0,0.5612491885238997
1410,3403,whistler_wilderness_snowmobile_run,recommended_experiences,208.96,0.5561669174472554
1112,2421,interactive_pirate_cruise_from_granville_island,family_friendly,34.5,0.5384535788761532
1332,3317,niagara_on_the_lake_wine_tour_with_cheese_pairing,recommended_experiences,83.62,0.5265335026722103
45,70,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,"cruises,_sailing_&_water_tours",149.89,0.526413541178749
602,1333,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,tours_&_sightseeing,157.07,0.5196430315233921
1528,3540,little_italy_walking_food_tour_in_vancouver,recommended_experiences,73.0,0.504249923789238
1123,2440,kingston_discovery_sightseeing_cruise,family_friendly,39.55,0.4911887504523697
1309,3293,small-group_quebec_city_food_tour,recommended_experiences,53.0,0.46770555663478364
910,2016,downtown_toronto_bike_tour,walking_&_biking_tours,84.75,0.4632552778163749
125,214,quebec_city_walking_tour,cultural_&_theme_tours,30.99,0.44816061087083203
12,14,niagara_falls_helicopter_tour,"air,_helicopter_&_balloon_tours",145.0,0.44346455728533174
446,988,3_hour_banff_horseback_riding_adventures,outdoor_activities,170.1,0.44044796460829067
606,1338,niagara_falls_one_day_sightseeing_tour_from_toronto,tours_&_sightseeing,99.0,0.4401612273800172
162,325,niagara_falls_canada_tour_from_niagara_usa,cultural_&_theme_tours,156.71,0.429750910459637
203,413,niagara_on_the_lake_wine_tour_with_cheese_pairing,day_trips_&_excursions,83.62,0.42453112254902475
399,861,butchart_gardens_tour_from_victoria,sightseeing_tickets_&_passes,73.5,0.42266733056524675
1184,2602,niagara_on_the_lake_wine_tour_with_cheese_pairing,luxury_&_special_occasions,83.62,0.40328038286585405
464,1014,talking_trees_-_indigenous_walking_tour,outdoor_activities,40.0,0.40051249084598906
766,1679,call_of_the_wild_atv_tour,tours_&_sightseeing,156.45,0.39941528206433013
1510,3517,maligne_lake_cruise,recommended_experiences,82.95,0.3977884871773904
205,415,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,day_trips_&_excursions,157.07,0.39733497421430475
1548,3570,squamish_cheakamus_white-water_rafting_from_whistler,recommended_experiences,120.74,0.3971360136885639
576,1301,niagara_falls_day_tour_from_toronto,tours_&_sightseeing,94.92,0.3894789593376266
297,606,3-hour_old_chinatown_food_tour_in_toronto,"food,_wine_&_nightlife",100.0,0.3883641952154611
1316,3300,butchart_gardens_tour_from_victoria,recommended_experiences,73.5,0.3872757641040554
47,74,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,"cruises,_sailing_&_water_tours",136.26,0.38567530222787555
196,405,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,day_trips_&_excursions,169.0,0.38338725618185604
1320,3305,whistler_small-group_day_trip_from_vancouver,recommended_experiences,145.0,0.3832907018090701
589,1315,toronto_city_hop-on_hop-off_tour,tours_&_sightseeing,43.0,0.3828722995269975
1385,3374,niagara_falls_open-top_jet-boat_ride,recommended_experiences,79.04,0.3733192684013535
285,591,small-group_gourmet_food_tour_in_vancouver,"food,_wine_&_nightlife",131.87,0.37317004800704784
1217,2702,lift_your_spirits!_distillery_and_cocktail_experience,luxury_&_special_occasions,105.0,0.37244735315619515
802,1739,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,tours_&_sightseeing,395.0,0.370762040467567
208,419,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,day_trips_&_excursions,169.0,0.3680351109088839
424,960,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",outdoor_activities,72.45,0.3640237156031388
964,2091,wild_current_canoe_adventure_at_pyramid_lake,water_sports,120.0,0.3573965745619187
1062,2255,medieval_times_dinner_and_tournament_toronto,family_friendly,68.99,0.3572766130684573
1304,3288,vancouver_city_sightseeing_tour,recommended_experiences,80.0,0.3530252947757894
1319,3303,victoria_guided_food_and_history_tour,recommended_experiences,63.0,0.35276196466819126
48,75,whale-watching_cruise_with_expert_naturalists,"cruises,_sailing_&_water_tours",94.5,0.35240500607789155
421,957,callaghan_valley_winter_snowmobile_tour,outdoor_activities,208.95,0.34864523731940683
882,1947,talking_trees_-_indigenous_walking_tour,walking_&_biking_tours,40.0,0.3472027735077859
857,1917,gastronomic_gastown_walking_tour,walking_&_biking_tours,146.35,0.3460177880235942
608,1340,niagara_falls_helicopter_tour,tours_&_sightseeing,145.0,0.3450785773064941
132,222,niagara_on_the_lake_wine_tour_with_cheese_pairing,cultural_&_theme_tours,83.62,0.3413773263496979
1501,3507,niagara_falls_canada_tour_from_niagara_usa,recommended_experiences,156.7,0.3398617152859663
1317,3301,quebec_city_sightseeing_tour,recommended_experiences,42.0,0.3344166338388535
961,2087,niagara_falls_open-top_jet-boat_ride,water_sports,79.04,0.33262306321710167
51,78,victoria_whale_and_wildlife_cruise,"cruises,_sailing_&_water_tours",151.2,0.32938117700355996
1183,2601,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,luxury_&_special_occasions,169.0,0.3275378662503729
1517,3527,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,recommended_experiences,157.49,0.3227189252813268
1444,3440,top_of_gowlland_tod_hike_in_victoria,recommended_experiences,86.0,0.32120916599776406
579,1304,quebec_city_walking_tour,tours_&_sightseeing,30.99,0.32016462323762473
466,1042,3_hour_whale_watching_tour,outdoor_activities,129.0,0.3174318418987728
1343,3328,northern_lights_tour_from_yellowknife,recommended_experiences,100.0,0.3164633722808285
95,162,ottawa_river_historic_sightseeing_cruise,"cruises,_sailing_&_water_tours",28.0,0.3145264330449399
1005,2176,squamish_elaho_white-water_rafting_from_vancouver,water_sports,215.24,0.3110299943940534
30,41,vancouver_to_victoria_seaplane_flight,"air,_helicopter_&_balloon_tours",218.0,0.30987719370079037
959,2085,victoria_whale_and_wildlife_cruise,water_sports,151.2,0.307603777105193
1,1,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,featured_tours_and_tickets,210.0,0.30757159231426434
462,1012,summer_tour:_banff_and_its_wildlife,outdoor_activities,74.55,0.3031710536272908
587,1312,butchart_gardens_tour_from_victoria,tours_&_sightseeing,73.5,0.2984311116905241
452,998,whistler_wilderness_snowmobile_run,outdoor_activities,208.96,0.2945221225377338
1310,3294,vancouver_city_hop-on_hop-off_tour,recommended_experiences,31.2,0.29132997645562736
138,233,quebec_city_historic_discoverers_cruise,cultural_&_theme_tours,44.83,0.28943399968092065
127,216,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,cultural_&_theme_tours,57.5,0.287055251042284
1197,2646,3_hour_whale_watching_tour,luxury_&_special_occasions,129.0,0.28702014036127094
629,1367,stanley_park_horse-drawn_tours,tours_&_sightseeing,42.0,0.2866309969800426
586,1311,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,tours_&_sightseeing,57.5,0.2857532299547154
266,568,victoria_guided_food_and_history_tour,"food,_wine_&_nightlife",63.0,0.28168331684728176
482,1097,whistler_sasquatch_zipline,outdoor_activities,135.45,0.27974052583122433
270,574,gastronomic_gastown_walking_tour,"food,_wine_&_nightlife",146.35,0.2748367340497299
1530,3542,interactive_pirate_cruise_from_granville_island,recommended_experiences,34.5,0.27472262433643735
1187,2605,niagara_falls_one_day_sightseeing_tour_from_toronto,luxury_&_special_occasions,99.0,0.26918684029670736
1071,2265,whale-watching_tour_from_vancouver,family_friendly,138.5,0.2687391791137905
90,153,maligne_lake_cruise,"cruises,_sailing_&_water_tours",82.95,0.264780449829565
637,1390,vancouver_biking_and_hiking_tour_including_lunch,tours_&_sightseeing,135.5,0.25799238483370157
419,955,northern_lights_tour_from_yellowknife,outdoor_activities,100.0,0.2564738478798856
597,1327,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,tours_&_sightseeing,26.25,0.25621344366237186
130,220,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,cultural_&_theme_tours,169.0,0.25350992122436417
166,335,ottawa_river_historic_sightseeing_cruise,cultural_&_theme_tours,28.0,0.25293059498764825
287,594,fine_dining_dinner_tour_in_whistler,"food,_wine_&_nightlife",131.24,0.24666626431689673
1348,3333,evening_wildlife_safari,recommended_experiences,58.8,0.2458411633130892
1306,3290,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,recommended_experiences,149.89,0.2396821646853769
134,224,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,cultural_&_theme_tours,157.07,0.238102184039788
1300,3284,walking_tour_of_old_montreal,recommended_experiences,29.5,0.23589313702604797
50,77,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island","cruises,_sailing_&_water_tours",72.45,0.23349098126673595
1380,3369,fine_dining_dinner_tour_in_whistler,recommended_experiences,131.24,0.230357352986318
1172,2578,overnight_camping_and_river-rafting_trip_in_squamish,multi-day_&_extended_tours,425.24,0.22713302211328285
1347,3332,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,recommended_experiences,157.07,0.22583392691579865
1323,3308,half-day_whale_watching_adventure_from_vancouver,recommended_experiences,181.13,0.2242363909297032
1333,3318,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,recommended_experiences,136.25,0.22338203102505144
269,573,niagara-on-the-lake_wine_tour_and_tastings_with_transport,"food,_wine_&_nightlife",40.0,0.22030692054632192
584,1309,vancouver_city_hop-on_hop-off_tour,tours_&_sightseeing,31.2,0.2142620316319022
490,1108,whistler_wilderness_adventure_snowmobile_tour,outdoor_activities,159.0,0.21145317715085524
1564,3592,call_of_the_wild_atv_tour,recommended_experiences,156.45,0.20859750842845753
347,716,pub_crawl_montreal,"food,_wine_&_nightlife",29.0,0.20740081938392815
981,2134,squamish_elaho_white-water_rafting,water_sports,173.24,0.20457148367229028
1315,3299,johnston_canyon_icewalk,recommended_experiences,79.8,0.20242388035032313
838,1832,private_arrival_transfer:_calgary_international_airport_to_banff,transfers_&_ground_transport,528.26,0.19890988635893006
681,1542,pedicab_tour_from_victoria_cruise_ship_terminal,tours_&_sightseeing,90.0,0.1987694436348777
323,678,victoria_craft_brewery_tour_and_tastings,"food,_wine_&_nightlife",79.0,0.19697587301312586
1185,2603,northern_lights_tour_from_yellowknife,luxury_&_special_occasions,100.0,0.19427820235528703
264,566,niagara_falls_day_tour_from_toronto,"food,_wine_&_nightlife",94.92,0.19262214856750312
858,1918,private_tour:_quebec_city_walking_tour,walking_&_biking_tours,25.72,0.18550930977226865
283,587,small-group_granville_island_market_tour,"food,_wine_&_nightlife",79.9,0.18327685563785323
276,580,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,"food,_wine_&_nightlife",157.07,0.18278530610367003
603,1334,evening_wildlife_safari,tours_&_sightseeing,58.8,0.18019004159878602
517,1147,nordic_backcountry_skiing_tour_in_jacques-cartier_national_park,outdoor_activities,89.9,0.17784055186099365
278,582,vancouver_brewery_tour,"food,_wine_&_nightlife",83.99,0.17700667318693283
1338,3323,gastronomic_gastown_walking_tour,recommended_experiences,146.35,0.17639516215928824
875,1936,montmorency_falls_bike_tour_in_quebec,walking_&_biking_tours,77.0,0.176269348885658
200,409,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,day_trips_&_excursions,57.5,0.17560224594640939
623,1357,full-day_niagara_falls_tour_from_toronto,tours_&_sightseeing,113.0,0.1754969139033701
966,2093,victoria_whale_watch_tour,water_sports,114.45,0.174674738789647
444,985,crystal_hut_fondue_by_snowmobile,outdoor_activities,282.45,0.17347512385503322
245,510,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,day_trips_&_excursions,86.23,0.1724715435560758
1488,3494,beyond_the_bagel:_montreal_jewish_food_walking_tour,recommended_experiences,85.0,0.16738342069926268
66,111,3_hour_whale_watching_tour,"cruises,_sailing_&_water_tours",129.0,0.16703816566930066
873,1934,2-hour_ottawa_express_city_bike_tour,walking_&_biking_tours,63.0,0.16664317050790342
1372,3361,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,recommended_experiences,144.59,0.16442827171399454
627,1364,2-hour_ottawa_express_city_bike_tour,tours_&_sightseeing,63.0,0.15946888802089607
1340,3325,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,recommended_experiences,26.25,0.15923774270422658
460,1010,vancouver_biking_and_hiking_tour_including_lunch,outdoor_activities,135.5,0.15624163125777651
543,1203,whistler_blackcomb_salmon_bake_dinner_and_atv_tour,outdoor_activities,183.75,0.15294122724254638
636,1389,victoria_city_sightseeing_tour_with_craigdarroch_castle,tours_&_sightseeing,47.25,0.14615023635659855
1470,3474,60-minute_deluxe_horse-drawn_carriage_tour,recommended_experiences,215.0,0.1458400920076496
1091,2390,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,family_friendly,149.89,0.14548020752726545
600,1330,northern_lights_tour_from_yellowknife,tours_&_sightseeing,100.0,0.14456147804075636
1326,3311,st._lawrence_market_and_old_toronto_food_tour,recommended_experiences,89.0,0.14381245017914385
849,1909,walking_tour_of_old_montreal,walking_&_biking_tours,29.5,0.14234365335676305
551,1220,whistler_sky_walk,outdoor_activities,124.95,0.14050912027382928
918,2027,electric_bike_tour_of_quebec_city,walking_&_biking_tours,85.0,0.13604713789508285
356,729,little_italy_walking_food_tour_in_vancouver,"food,_wine_&_nightlife",73.0,0.13582769613875106
648,1503,rockies_classic_4-day_summer_tour,tours_&_sightseeing,687.0,0.1354385527575227
1568,3596,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,recommended_experiences,30.99,0.13484752296046906
1086,2341,3_hour_whale_watching_tour,family_friendly,129.0,0.13265895717731999
1422,3415,a_wok_around_chinatown:_culinary_and_cultural_walking_tour,recommended_experiences,108.0,0.13153834127498565
1119,2432,boldt_castle_and_thousand_islands_helicopter_tour,family_friendly,172.84,0.13101168105978936
1198,2671,4-day_yukon_aurora_viewing_tour,luxury_&_special_occasions,702.45,0.13080394286379526
687,1550,ottawa_spring_tulip_festival_bike_tour,tours_&_sightseeing,68.0,0.1162827503747995
1526,3537,mountain_explorer_atv_tour,recommended_experiences,103.95,0.1160867157391431
339,700,beyond_the_bagel:_montreal_jewish_food_walking_tour,"food,_wine_&_nightlife",85.0,0.11329541659860272
422,958,evening_wildlife_safari,outdoor_activities,58.8,0.11326030591758963
1562,3589,english_bay_jet_ski_tour_from_vancouver,recommended_experiences,155.68,0.11319593633573231
1376,3365,small-group_gourmet_food_tour_in_vancouver,recommended_experiences,131.87,0.11303793827117342
129,218,victoria_guided_food_and_history_tour,cultural_&_theme_tours,63.0,0.11118292395764867
577,1302,montreal_city_guided_sightseeing_tour,tours_&_sightseeing,55.0,0.11074989222515394
1303,3287,montreal_city_guided_sightseeing_tour,recommended_experiences,55.0,0.11074111455490067
268,571,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,"food,_wine_&_nightlife",169.0,0.11035197117367229
433,973,lake_louise_winterland_from_banff,outdoor_activities,99.0,0.10988382876016446
34,48,boldt_castle_and_thousand_islands_helicopter_tour,"air,_helicopter_&_balloon_tours",172.84,0.10834481057575751
919,2028,old_montreal_ghost_walking_tour,walking_&_biking_tours,25.0,0.10772744776794406
592,1321,ultimate_toronto_tour,tours_&_sightseeing,175.0,0.10762211572490481
126,215,niagara_falls_small-group_day_tour_from_toronto,cultural_&_theme_tours,100.57,0.10538673570040495
1512,3521,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,recommended_experiences,86.23,0.10452359812549991
1087,2386,rockies_classic_4-day_summer_tour,family_friendly,687.0,0.10418419487570674
484,1101,sea_to_sky_exotic_driving_experience,outdoor_activities,404.25,0.10410226995334287
712,1589,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,tours_&_sightseeing,86.23,0.10313965211556742
398,859,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",sightseeing_tickets_&_passes,158.0,0.10231747700184429
165,333,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,cultural_&_theme_tours,157.49,0.09634866122961958
1592,3639,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,recommended_experiences,199.0,0.09622284795598934
412,947,butchart_gardens_tour_from_victoria,outdoor_activities,73.5,0.0951753793057656
428,965,bird_kingdom_all_day_admission_ticket,outdoor_activities,20.28,0.0942566498192565
380,813,all_star_wineries_of_kelowna_tour,"food,_wine_&_nightlife",166.95,0.0932033293888639
1067,2261,toronto's_original_brunch_food_tour,family_friendly,99.0,0.09297510996227883
198,407,quebec_city_and_montmorency_falls_day_trip_from_montreal,day_trips_&_excursions,115.0,0.09223778566100402
588,1314,quebec_city_sightseeing_tour,tours_&_sightseeing,42.0,0.09171990311606099
640,1393,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,tours_&_sightseeing,77.98,0.09168186654496348
1053,2245,victoria_guided_food_and_history_tour,family_friendly,63.0,0.09078654417912976
298,607,kelowna_or_west_kelowna_afternoon_sightseeing_wine_tour,"food,_wine_&_nightlife",98.95,0.09052906585170047
331,690,tour_and_taste_okanagan's_wine_country,"food,_wine_&_nightlife",135.45,0.08922704476413183
713,1590,downtown_toronto_bike_tour,tours_&_sightseeing,84.75,0.08795428257740744
646,1450,3_hour_whale_watching_tour,tours_&_sightseeing,129.0,0.08779043273267971
630,1368,montmorency_falls_bike_tour_in_quebec,tours_&_sightseeing,77.0,0.08647670808477338
502,1126,small-group_capilano_suspension_bridge_and_vancouver_city_tour,outdoor_activities,200.0,0.08567794009172566
819,1773,hop-on_and_hop-off_banff_bus,transfers_&_ground_transport,60.0,0.08260575550308058
1064,2257,niagara_falls_one_day_sightseeing_tour_from_toronto,family_friendly,99.0,0.08181869107037056
345,713,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,"food,_wine_&_nightlife",86.23,0.0795218673540978
654,1510,full-day_niagara_winery_tour_from_toronto,tours_&_sightseeing,99.0,0.07935216572920122
818,1772,vancouver_aquabus_ferry_ticket,transfers_&_ground_transport,16.0,0.07565676655257385
655,1511,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,tours_&_sightseeing,149.89,0.075650914772405
68,123,granite_falls_zodiac_tour,"cruises,_sailing_&_water_tours",103.95,0.07462392735277222
1420,3413,victoria_whale_watch_tour,recommended_experiences,114.45,0.07336286872638552
413,948,whistler_small-group_day_trip_from_vancouver,outdoor_activities,145.0,0.0721603279016873
1258,2922,120_minute_private_vacation_photography_session_with_local_photographer_in_santorini,private_&_custom_tours,886.09,0.0715839275550558
748,1650,boldt_castle_and_thousand_islands_helicopter_tour,tours_&_sightseeing,172.84,0.07123282074492493
745,1647,niagara_falls_american_side_highlights_tour,tours_&_sightseeing,149.89,0.07005076115081768
1023,2198,okanagan_flyboard_experience,water_sports,124.0,0.06906473619236683
247,512,seaplane_flight_to_vancouver_with_bus_tour_from_victoria,day_trips_&_excursions,439.0,0.06832741189109201
201,411,whistler_small-group_day_trip_from_vancouver,day_trips_&_excursions,145.0,0.06784171413707765
342,705,calgary_food_walking_tour_-_calgary_farmers_market,"food,_wine_&_nightlife",69.29,0.06764567950142125
1063,2256,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,family_friendly,157.07,0.0674554966459337
607,1339,bird_kingdom_all_day_admission_ticket,tours_&_sightseeing,20.28,0.06742623774508946
1076,2274,montmorency_falls_bike_tour_in_quebec,family_friendly,77.0,0.06591647846152673
1165,2543,4-day_yukon_aurora_viewing_tour,multi-day_&_extended_tours,702.45,0.06562681534316876
418,954,whale-watching_cruise_with_expert_naturalists,outdoor_activities,94.5,0.064945082953498
1127,2444,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,family_friendly,30.99,0.06298181070684958
449,995,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,outdoor_activities,232.05,0.06174123331105385
219,435,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,day_trips_&_excursions,232.05,0.06075813424268743
411,946,johnston_canyon_icewalk,outdoor_activities,79.8,0.06046261934416062
1312,3296,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",recommended_experiences,158.0,0.059242523178955855
53,80,vancouver_harbor_and_indian_arm_lunch_cruise,"cruises,_sailing_&_water_tours",85.33,0.0591986348276895
1186,2604,niagara-on-the-lake_wine-tasting_tour_with_gourmet_lunch_or_dinner,luxury_&_special_occasions,157.07,0.05813653672704363
382,817,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,"food,_wine_&_nightlife",395.0,0.05763328363252272
639,1392,summer_tour:_banff_and_its_wildlife,tours_&_sightseeing,74.55,0.057586469391171936
1088,2387,4-day_yukon_aurora_viewing_tour,family_friendly,702.45,0.057472359677879406
1366,3351,gastown_walking_food_tour,recommended_experiences,93.45,0.05732606517365821
1369,3357,small-group_granville_island_market_tour,recommended_experiences,79.9,0.05714758587850836
131,221,small_group_excursion_of_quebec_city_montmorency_falls,cultural_&_theme_tours,35.0,0.05712417875783296
294,603,crystal_hut_fondue_by_snowmobile,"food,_wine_&_nightlife",282.45,0.056477557049175287
158,320,animated_crime_walking_tour_in_old_quebec,cultural_&_theme_tours,20.0,0.05645414992849989
400,878,bird_kingdom_all_day_admission_ticket,sightseeing_tickets_&_passes,20.28,0.05633418843503851
232,486,niagara_falls_small-group_tour_from_toronto,day_trips_&_excursions,254.25,0.055854342461192995
