,att_id,att_name,att_cat,att_price,score
147,301,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,cultural_&_theme_tours,149.89,0.9552593222847298
851,1910,quebec_city_walking_tour,walking_&_biking_tours,30.99,0.943570199798722
543,1202,call_of_the_wild_atv_tour,outdoor_activities,156.45,0.8903942017860299
612,1343,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,tours_&_sightseeing,144.59,0.8852299211382693
446,986,jasper_to_banff_one-way_tour,outdoor_activities,257.25,0.8777482975596155
1059,2248,niagara_on_the_lake_wine_tour_with_cheese_pairing,family_friendly,83.62,0.866328361373661
605,1335,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",tours_&_sightseeing,72.45,0.8498641079997521
56,82,ultimate_day_tour_to_victoria,"cruises,_sailing_&_water_tours",363.56,0.8476842841569296
429,966,niagara_falls_helicopter_tour,outdoor_activities,145.0,0.8395179910759665
89,150,victoria_whale_watching_tour_on_a_covered_vessel,"cruises,_sailing_&_water_tours",122.0,0.8343273769858094
616,1348,toronto's_original_brunch_food_tour,tours_&_sightseeing,99.0,0.8067299293542636
1060,2249,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,family_friendly,136.25,0.7393689837039831
1330,3312,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,recommended_experiences,169.0,0.7190688255543155
47,72,half-day_whale_watching_adventure_from_vancouver,"cruises,_sailing_&_water_tours",181.13,0.7187528242455573
1019,2188,english_bay_jet_ski_tour_from_vancouver,water_sports,155.68,0.7177521534344898
596,1324,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,tours_&_sightseeing,136.26,0.7123099086725438
1141,2462,skagway_shore_excursion:_full-day_tour_of_the_yukon,shore_excursions,157.45,0.6614805129711854
441,980,ultimate_day_tour_to_victoria,outdoor_activities,363.56,0.6515147679931271
265,567,small-group_quebec_city_food_tour,"food,_wine_&_nightlife",53.0,0.6342371038429705
853,1912,victoria_guided_food_and_history_tour,walking_&_biking_tours,63.0,0.6313813883119709
1316,3298,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,recommended_experiences,57.5,0.6241192100866213
962,2086,whale-watching_tour_from_vancouver,water_sports,138.5,0.6067479159190549
61,88,quebec_city_historic_discoverers_cruise,"cruises,_sailing_&_water_tours",44.83,0.6052820209589823
1345,3327,whale-watching_cruise_with_expert_naturalists,recommended_experiences,94.5,0.6017533396778495
852,1911,small-group_quebec_city_food_tour,walking_&_biking_tours,53.0,0.600082629054693
975,2124,three_sisters_sea_kayaking_day_tour,water_sports,136.85,0.5874455026424108
197,406,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,day_trips_&_excursions,210.0,0.5735326672429196
591,1316,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,tours_&_sightseeing,204.42,0.5733805184646287
1334,3316,niagara-on-the-lake_wine_tour_and_tastings_with_transport,recommended_experiences,40.0,0.5612554312100564
1414,3403,whistler_wilderness_snowmobile_run,recommended_experiences,208.96,0.5561760027655734
1114,2421,interactive_pirate_cruise_from_granville_island,family_friendly,34.5,0.5384565219707642
1335,3317,niagara_on_the_lake_wine_tour_with_cheese_pairing,recommended_experiences,83.62,0.5265333244412318
46,70,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,"cruises,_sailing_&_water_tours",149.89,0.5264279906716458
1533,3540,little_italy_walking_food_tour_in_vancouver,recommended_experiences,73.0,0.5042640099879139
1125,2440,kingston_discovery_sightseeing_cruise,family_friendly,39.55,0.49120554849728754
1322,3304,niagara_falls_in_one_day:_deluxe_sightseeing_tour_of_american_and_canadian_sides,recommended_experiences,204.41,0.4701622020844295
1311,3293,small-group_quebec_city_food_tour,recommended_experiences,53.0,0.4677219697556859
911,2016,downtown_toronto_bike_tour,walking_&_biking_tours,84.75,0.463259914238499
126,214,quebec_city_walking_tour,cultural_&_theme_tours,30.99,0.44817962955942914
13,14,niagara_falls_helicopter_tour,"air,_helicopter_&_balloon_tours",145.0,0.4434717952465414
447,988,3_hour_banff_horseback_riding_adventures,outdoor_activities,170.1,0.44045222718507454
607,1338,niagara_falls_one_day_sightseeing_tour_from_toronto,tours_&_sightseeing,99.0,0.44017426307088914
162,325,niagara_falls_canada_tour_from_niagara_usa,cultural_&_theme_tours,156.71,0.4297579236340462
203,413,niagara_on_the_lake_wine_tour_with_cheese_pairing,day_trips_&_excursions,83.62,0.4245351242254044
399,861,butchart_gardens_tour_from_victoria,sightseeing_tickets_&_passes,73.5,0.4226713016913401
1186,2602,niagara_on_the_lake_wine_tour_with_cheese_pairing,luxury_&_special_occasions,83.62,0.40328111027337427
465,1014,talking_trees_-_indigenous_walking_tour,outdoor_activities,40.0,0.40053072851196064
767,1679,call_of_the_wild_atv_tour,tours_&_sightseeing,156.45,0.3994247239313071
1515,3517,maligne_lake_cruise,recommended_experiences,82.95,0.3978008283168555
1553,3570,squamish_cheakamus_white-water_rafting_from_whistler,recommended_experiences,120.74,0.39714834413303074
577,1301,niagara_falls_day_tour_from_toronto,tours_&_sightseeing,94.92,0.38948531239564543
296,606,3-hour_old_chinatown_food_tour_in_toronto,"food,_wine_&_nightlife",100.0,0.38837345593890377
1318,3300,butchart_gardens_tour_from_victoria,recommended_experiences,73.5,0.38727915511042643
48,74,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,"cruises,_sailing_&_water_tours",136.26,0.38567866700032727
196,405,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,day_trips_&_excursions,169.0,0.3833935093879187
1323,3305,whistler_small-group_day_trip_from_vancouver,recommended_experiences,145.0,0.3832998793705089
590,1315,toronto_city_hop-on_hop-off_tour,tours_&_sightseeing,43.0,0.3828785442921647
1388,3374,niagara_falls_open-top_jet-boat_ride,recommended_experiences,79.04,0.37332828251636263
284,591,small-group_gourmet_food_tour_in_vancouver,"food,_wine_&_nightlife",131.87,0.3731790596761157
1218,2702,lift_your_spirits!_distillery_and_cocktail_experience,luxury_&_special_occasions,105.0,0.3724622048553217
803,1739,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,tours_&_sightseeing,395.0,0.37077979047998894
207,419,luxury_niagara_falls_day_trip_from_toronto_with_cruise_and_lunch,day_trips_&_excursions,169.0,0.3680411124707516
424,960,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island",outdoor_activities,72.45,0.3640237995362613
967,2091,wild_current_canoe_adventure_at_pyramid_lake,water_sports,120.0,0.3574082536186484
1065,2255,medieval_times_dinner_and_tournament_toronto,family_friendly,68.99,0.3572795123447099
1306,3288,vancouver_city_sightseeing_tour,recommended_experiences,80.0,0.3530310503047391
1321,3303,victoria_guided_food_and_history_tour,recommended_experiences,63.0,0.3527647899427299
49,75,whale-watching_cruise_with_expert_naturalists,"cruises,_sailing_&_water_tours",94.5,0.35241660331548713
421,957,callaghan_valley_winter_snowmobile_tour,outdoor_activities,208.95,0.34865969886691794
883,1947,talking_trees_-_indigenous_walking_tour,walking_&_biking_tours,40.0,0.34721428547315375
858,1917,gastronomic_gastown_walking_tour,walking_&_biking_tours,146.35,0.34602342868922253
609,1340,niagara_falls_helicopter_tour,tours_&_sightseeing,145.0,0.3450842025770803
133,222,niagara_on_the_lake_wine_tour_with_cheese_pairing,cultural_&_theme_tours,83.62,0.3413858168893922
1506,3507,niagara_falls_canada_tour_from_niagara_usa,recommended_experiences,156.7,0.3398526253543063
1319,3301,quebec_city_sightseeing_tour,recommended_experiences,42.0,0.33442501028258054
963,2087,niagara_falls_open-top_jet-boat_ride,water_sports,79.04,0.3326401880757058
52,78,victoria_whale_and_wildlife_cruise,"cruises,_sailing_&_water_tours",151.2,0.32938069309462625
1185,2601,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,luxury_&_special_occasions,169.0,0.3275461299410025
1522,3527,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,recommended_experiences,157.49,0.32273296185852873
1449,3440,top_of_gowlland_tod_hike_in_victoria,recommended_experiences,86.0,0.3212261037658394
580,1304,quebec_city_walking_tour,tours_&_sightseeing,30.99,0.3201669141938907
467,1042,3_hour_whale_watching_tour,outdoor_activities,129.0,0.31743701399878554
1346,3328,northern_lights_tour_from_yellowknife,recommended_experiences,100.0,0.31646852850620266
96,162,ottawa_river_historic_sightseeing_cruise,"cruises,_sailing_&_water_tours",28.0,0.3145315575210369
1008,2176,squamish_elaho_white-water_rafting_from_vancouver,water_sports,215.24,0.3110292096823007
31,41,vancouver_to_victoria_seaplane_flight,"air,_helicopter_&_balloon_tours",218.0,0.30987346415489814
961,2085,victoria_whale_and_wildlife_cruise,water_sports,151.2,0.30761171404684207
1,1,vancouver_to_victoria_and_butchart_gardens_tour_by_bus,featured_tours_and_tickets,210.0,0.3075795287283575
463,1012,summer_tour:_banff_and_its_wildlife,outdoor_activities,74.55,0.30317014009596355
588,1312,butchart_gardens_tour_from_victoria,tours_&_sightseeing,73.5,0.29843889827872333
453,998,whistler_wilderness_snowmobile_run,outdoor_activities,208.96,0.2945298450518632
1312,3294,vancouver_city_hop-on_hop-off_tour,recommended_experiences,31.2,0.29134349852188507
138,233,quebec_city_historic_discoverers_cruise,cultural_&_theme_tours,44.83,0.28943578691715993
128,216,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,cultural_&_theme_tours,57.5,0.2870540733492975
1198,2646,3_hour_whale_watching_tour,luxury_&_special_occasions,129.0,0.28702481396885693
630,1367,stanley_park_horse-drawn_tours,tours_&_sightseeing,42.0,0.2866385901470414
587,1311,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,tours_&_sightseeing,57.5,0.28575203091969215
266,568,victoria_guided_food_and_history_tour,"food,_wine_&_nightlife",63.0,0.28168790297649693
483,1097,whistler_sasquatch_zipline,outdoor_activities,135.45,0.27975385792937524
270,574,gastronomic_gastown_walking_tour,"food,_wine_&_nightlife",146.35,0.27484705982949165
1535,3542,interactive_pirate_cruise_from_granville_island,recommended_experiences,34.5,0.27473002230772936
1188,2605,niagara_falls_one_day_sightseeing_tour_from_toronto,luxury_&_special_occasions,99.0,0.26918829565228536
1073,2265,whale-watching_tour_from_vancouver,family_friendly,138.5,0.26874647900763277
91,153,maligne_lake_cruise,"cruises,_sailing_&_water_tours",82.95,0.2647818329579355
638,1390,vancouver_biking_and_hiking_tour_including_lunch,tours_&_sightseeing,135.5,0.2579965826337673
419,955,northern_lights_tour_from_yellowknife,outdoor_activities,100.0,0.2564780207889017
599,1327,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,tours_&_sightseeing,26.25,0.25622346417906877
131,220,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,cultural_&_theme_tours,169.0,0.25351404555027196
166,335,ottawa_river_historic_sightseeing_cruise,cultural_&_theme_tours,28.0,0.2529317838795046
286,594,fine_dining_dinner_tour_in_whistler,"food,_wine_&_nightlife",131.24,0.24667027646522258
1350,3333,evening_wildlife_safari,recommended_experiences,58.8,0.24584808787484255
1308,3290,niagara_falls_canadian_side_tour_and_maid_of_the_mist_boat_ride,recommended_experiences,149.89,0.23969776610623472
1302,3284,walking_tour_of_old_montreal,recommended_experiences,29.5,0.23589697258700465
51,77,"jasper_national_park_tour:_maligne_valley,_medicine_lake_and_spirit_island","cruises,_sailing_&_water_tours",72.45,0.23350062932892196
1383,3369,fine_dining_dinner_tour_in_whistler,recommended_experiences,131.24,0.23036402374569284
1174,2578,overnight_camping_and_river-rafting_trip_in_squamish,multi-day_&_extended_tours,425.24,0.227139640021142
1326,3308,half-day_whale_watching_adventure_from_vancouver,recommended_experiences,181.13,0.22423710948143746
1336,3318,niagara_falls_american-side_tour_with_maid_of_the_mist_boat_ride,recommended_experiences,136.25,0.223391513386705
269,573,niagara-on-the-lake_wine_tour_and_tastings_with_transport,"food,_wine_&_nightlife",40.0,0.2203075746882689
585,1309,vancouver_city_hop-on_hop-off_tour,tours_&_sightseeing,31.2,0.21426551262729115
491,1108,whistler_wilderness_adventure_snowmobile_tour,outdoor_activities,159.0,0.2114595380430405
1569,3592,call_of_the_wild_atv_tour,recommended_experiences,156.45,0.20860089657399677
347,716,pub_crawl_montreal,"food,_wine_&_nightlife",29.0,0.20741003979006556
984,2134,squamish_elaho_white-water_rafting,water_sports,173.24,0.2045689539492862
1317,3299,johnston_canyon_icewalk,recommended_experiences,79.8,0.20242716730103646
839,1832,private_arrival_transfer:_calgary_international_airport_to_banff,transfers_&_ground_transport,528.26,0.19891604164816806
682,1542,pedicab_tour_from_victoria_cruise_ship_terminal,tours_&_sightseeing,90.0,0.1987697447459652
323,678,victoria_craft_brewery_tour_and_tastings,"food,_wine_&_nightlife",79.0,0.19698199660104637
1187,2603,northern_lights_tour_from_yellowknife,luxury_&_special_occasions,100.0,0.19428135578638175
264,566,niagara_falls_day_tour_from_toronto,"food,_wine_&_nightlife",94.92,0.1926252748534455
859,1918,private_tour:_quebec_city_walking_tour,walking_&_biking_tours,25.72,0.18551231946834287
282,587,small-group_granville_island_market_tour,"food,_wine_&_nightlife",79.9,0.18327982874072737
604,1334,evening_wildlife_safari,tours_&_sightseeing,58.8,0.18019296410424723
518,1147,nordic_backcountry_skiing_tour_in_jacques-cartier_national_park,outdoor_activities,89.9,0.17784928773095757
277,582,vancouver_brewery_tour,"food,_wine_&_nightlife",83.99,0.17701246945035726
1341,3323,gastronomic_gastown_walking_tour,recommended_experiences,146.35,0.17639802246110528
876,1936,montmorency_falls_bike_tour_in_quebec,walking_&_biking_tours,77.0,0.17627220712521083
200,409,half-day_trip_to_montmorency_falls_and_ste-anne-de-beaupré_from_quebec,day_trips_&_excursions,57.5,0.1756080191892099
624,1357,full-day_niagara_falls_tour_from_toronto,tours_&_sightseeing,113.0,0.17551146323375602
969,2093,victoria_whale_watch_tour,water_sports,114.45,0.17468342276728788
445,985,crystal_hut_fondue_by_snowmobile,outdoor_activities,282.45,0.17347793629313638
245,510,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,day_trips_&_excursions,86.23,0.17248604329620107
1493,3494,beyond_the_bagel:_montreal_jewish_food_walking_tour,recommended_experiences,85.0,0.1673861332854097
67,111,3_hour_whale_watching_tour,"cruises,_sailing_&_water_tours",129.0,0.16704087259621095
874,1934,2-hour_ottawa_express_city_bike_tour,walking_&_biking_tours,63.0,0.16665172283635138
1375,3361,5.5-hour_jasper_wildlife_and_waterfalls_tour_with_maligne_lake_cruise_from_jasper,recommended_experiences,144.59,0.1644309358609121
628,1364,2-hour_ottawa_express_city_bike_tour,tours_&_sightseeing,63.0,0.15947147087623545
1343,3325,guided_tour_of_the_fairmont_le_château_frontenac_in_quebec_city,recommended_experiences,26.25,0.15924032177075495
461,1010,vancouver_biking_and_hiking_tour_including_lunch,outdoor_activities,135.5,0.15624416121364057
544,1203,whistler_blackcomb_salmon_bake_dinner_and_atv_tour,outdoor_activities,183.75,0.15294955497603238
637,1389,victoria_city_sightseeing_tour_with_craigdarroch_castle,tours_&_sightseeing,47.25,0.14615845277577605
1475,3474,60-minute_deluxe_horse-drawn_carriage_tour,recommended_experiences,215.0,0.14584245146701788
1093,2390,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,family_friendly,149.89,0.14548256108759888
602,1330,northern_lights_tour_from_yellowknife,tours_&_sightseeing,100.0,0.14456381654176498
1329,3311,st._lawrence_market_and_old_toronto_food_tour,recommended_experiences,89.0,0.14381770234053043
850,1909,walking_tour_of_old_montreal,walking_&_biking_tours,29.5,0.14234595550436976
552,1220,whistler_sky_walk,outdoor_activities,124.95,0.14051431828879007
919,2027,electric_bike_tour_of_quebec_city,walking_&_biking_tours,85.0,0.13604933683355908
356,729,little_italy_walking_food_tour_in_vancouver,"food,_wine_&_nightlife",73.0,0.1358298914802548
649,1503,rockies_classic_4-day_summer_tour,tours_&_sightseeing,687.0,0.1354465935964833
1573,3596,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,recommended_experiences,30.99,0.13485555411158381
1088,2341,3_hour_whale_watching_tour,family_friendly,129.0,0.13265524870245293
1426,3415,a_wok_around_chinatown:_culinary_and_cultural_walking_tour,recommended_experiences,108.0,0.13154046630766722
1121,2432,boldt_castle_and_thousand_islands_helicopter_tour,family_friendly,172.84,0.13101964933582505
1199,2671,4-day_yukon_aurora_viewing_tour,luxury_&_special_occasions,702.45,0.130811907734697
1395,3381,zipline_adventure_in_whistler,recommended_experiences,103.95,0.11737600023638722
688,1550,ottawa_spring_tulip_festival_bike_tour,tours_&_sightseeing,68.0,0.11628462534595396
1531,3537,mountain_explorer_atv_tour,recommended_experiences,103.95,0.11608858749700214
339,700,beyond_the_bagel:_montreal_jewish_food_walking_tour,"food,_wine_&_nightlife",85.0,0.11330309447905985
422,958,evening_wildlife_safari,outdoor_activities,58.8,0.11326798322253118
1567,3589,english_bay_jet_ski_tour_from_vancouver,recommended_experiences,155.68,0.11320361258556193
1379,3365,small-group_gourmet_food_tour_in_vancouver,recommended_experiences,131.87,0.11305146380727095
130,218,victoria_guided_food_and_history_tour,cultural_&_theme_tours,63.0,0.11118764127320664
578,1302,montreal_city_guided_sightseeing_tour,tours_&_sightseeing,55.0,0.11075752838073026
1305,3287,montreal_city_guided_sightseeing_tour,recommended_experiences,55.0,0.11075167650464214
268,571,niagara_falls_day_and_evening_tour_with_boat_cruise_and_optional_fallsview_dinner,"food,_wine_&_nightlife",169.0,0.11034497111651821
434,973,lake_louise_winterland_from_banff,outdoor_activities,99.0,0.10988559884360127
35,48,boldt_castle_and_thousand_islands_helicopter_tour,"air,_helicopter_&_balloon_tours",172.84,0.10835240730851539
920,2028,old_montreal_ghost_walking_tour,walking_&_biking_tours,25.0,0.10772625656708719
594,1321,ultimate_toronto_tour,tours_&_sightseeing,175.0,0.10763262654967737
127,215,niagara_falls_small-group_day_tour_from_toronto,cultural_&_theme_tours,100.57,0.10538550613184158
1517,3521,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,recommended_experiences,86.23,0.10452528034688882
1089,2386,rockies_classic_4-day_summer_tour,family_friendly,687.0,0.1041858715337782
485,1101,sea_to_sky_exotic_driving_experience,outdoor_activities,404.25,0.10411272308267679
713,1589,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,tours_&_sightseeing,86.23,0.1031442375900939
398,859,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",sightseeing_tickets_&_passes,158.0,0.10232497493775794
165,333,6-hour_eagle_viewing_river_float_trip_from_vancouver_with_lunch,cultural_&_theme_tours,157.49,0.09635020945179353
1597,3639,half-day_canadian_side_sightseeing_tour_of_niagara_falls_with_cruise_&_lunch,recommended_experiences,199.0,0.09623024599198718
412,947,butchart_gardens_tour_from_victoria,outdoor_activities,73.5,0.09518568611025884
428,965,bird_kingdom_all_day_admission_ticket,outdoor_activities,20.28,0.09424938593616058
380,813,all_star_wineries_of_kelowna_tour,"food,_wine_&_nightlife",166.95,0.09320482605443223
1069,2261,toronto's_original_brunch_food_tour,family_friendly,99.0,0.09297075101090767
198,407,quebec_city_and_montmorency_falls_day_trip_from_montreal,day_trips_&_excursions,115.0,0.09223926649989342
589,1314,quebec_city_sightseeing_tour,tours_&_sightseeing,42.0,0.09171844952805128
641,1393,niagara-on-the-lake_cycle_and_wine-tasting_tour_with_optional_two_course_lunch,tours_&_sightseeing,77.98,0.0916891901476107
1056,2245,victoria_guided_food_and_history_tour,family_friendly,63.0,0.09078800123004115
297,607,kelowna_or_west_kelowna_afternoon_sightseeing_wine_tour,"food,_wine_&_nightlife",98.95,0.09053051868216412
331,690,tour_and_taste_okanagan's_wine_country,"food,_wine_&_nightlife",135.45,0.08923432812864687
714,1590,downtown_toronto_bike_tour,tours_&_sightseeing,84.75,0.08794984132730584
647,1450,3_hour_whale_watching_tour,tours_&_sightseeing,129.0,0.0877889147348827
631,1368,montmorency_falls_bike_tour_in_quebec,tours_&_sightseeing,77.0,0.08647809449114516
503,1126,small-group_capilano_suspension_bridge_and_vancouver_city_tour,outdoor_activities,200.0,0.0856793134051176
820,1773,hop-on_and_hop-off_banff_bus,transfers_&_ground_transport,60.0,0.08260707845885773
1066,2257,niagara_falls_one_day_sightseeing_tour_from_toronto,family_friendly,99.0,0.0818200011250064
345,713,4_hour_montreal_architecture_&_city_bike_tour_with_wine_or_beer,"food,_wine_&_nightlife",86.23,0.0795260656984657
655,1510,full-day_niagara_winery_tour_from_toronto,tours_&_sightseeing,99.0,0.07934465753973416
966,2090,riverside_rafting_on_clearwater_river_in_wells_gray_park,water_sports,104.0,0.07684005457402136
819,1772,vancouver_aquabus_ferry_ticket,transfers_&_ground_transport,16.0,0.07565797560422233
656,1511,6-hour_niagara_falls_canadian_side_evening_illuminations_tour,tours_&_sightseeing,149.89,0.07565212372813421
69,123,granite_falls_zodiac_tour,"cruises,_sailing_&_water_tours",103.95,0.07463097135075832
1424,3413,victoria_whale_watch_tour,recommended_experiences,114.45,0.07336989205376974
313,666,flavors_of_old_montreal_walking_tour,"food,_wine_&_nightlife",68.0,0.07286663071019193
413,948,whistler_small-group_day_trip_from_vancouver,outdoor_activities,145.0,0.0721614796415742
1259,2922,120_minute_private_vacation_photography_session_with_local_photographer_in_santorini,private_&_custom_tours,886.09,0.0715821439088509
749,1650,boldt_castle_and_thousand_islands_helicopter_tour,tours_&_sightseeing,172.84,0.07123980915769623
746,1647,niagara_falls_american_side_highlights_tour,tours_&_sightseeing,149.89,0.07005480424985314
1026,2198,okanagan_flyboard_experience,water_sports,124.0,0.06906291125291782
247,512,seaplane_flight_to_vancouver_with_bus_tour_from_victoria,day_trips_&_excursions,439.0,0.06832850080385951
201,411,whistler_small-group_day_trip_from_vancouver,day_trips_&_excursions,145.0,0.06784279508854604
342,705,calgary_food_walking_tour_-_calgary_farmers_market,"food,_wine_&_nightlife",69.29,0.06764675723959422
608,1339,bird_kingdom_all_day_admission_ticket,tours_&_sightseeing,20.28,0.06742731188628995
1078,2274,montmorency_falls_bike_tour_in_quebec,family_friendly,77.0,0.06591752785555653
1167,2543,4-day_yukon_aurora_viewing_tour,multi-day_&_extended_tours,702.45,0.06561615623701865
418,954,whale-watching_cruise_with_expert_naturalists,outdoor_activities,94.5,0.06495196830101771
1129,2444,quebec_city_shore_excursion:_grand_walking_tour_of_quebec_city,family_friendly,30.99,0.06297988605932328
1287,3157,60_minute_private_vacation_photography_session_with_local_photographer_in_prague,private_&_custom_tours,477.13,0.06284821884734072
450,995,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,outdoor_activities,232.05,0.061745140204731215
219,435,columbia_icefield_tour_including_the_glacier_skywalk_from_jasper,day_trips_&_excursions,232.05,0.06076202502192806
411,946,johnston_canyon_icewalk,outdoor_activities,79.8,0.060466505279478305
1314,3296,"best_of_niagara_falls_tour_from_niagara_falls,_ontario",recommended_experiences,158.0,0.05923761130097436
54,80,vancouver_harbor_and_indian_arm_lunch_cruise,"cruises,_sailing_&_water_tours",85.33,0.059202500044445674
382,817,full-day_niagara_ice_wine_festival_tour_with_lunch_and_winery_visits,"food,_wine_&_nightlife",395.0,0.05764297506696328
640,1392,summer_tour:_banff_and_its_wildlife,tours_&_sightseeing,74.55,0.057584456306082145
1090,2387,4-day_yukon_aurora_viewing_tour,family_friendly,702.45,0.05747034472236392
1368,3351,gastown_walking_food_tour,recommended_experiences,93.45,0.05732404782016107
1371,3357,small-group_granville_island_market_tour,recommended_experiences,79.9,0.05714849153751765
132,221,small_group_excursion_of_quebec_city_montmorency_falls,cultural_&_theme_tours,35.0,0.05712508403316519
293,603,crystal_hut_fondue_by_snowmobile,"food,_wine_&_nightlife",282.45,0.056484303601516704
158,320,animated_crime_walking_tour_in_old_quebec,cultural_&_theme_tours,20.0,0.05645504422107614
400,878,bird_kingdom_all_day_admission_ticket,sightseeing_tickets_&_passes,20.28,0.05634093263735791
232,486,niagara_falls_small-group_tour_from_toronto,day_trips_&_excursions,254.25,0.05585815286008851
